item_id,item_material,item_num,item_length,item_width,item_order
2345,YSH-0218S,1,700,484.5,194
2346,YSH-0215S,1,499.5,971,143
2347,YSH-0218S,1,736,308,182
2348,YDH-0218S,1,961,376,93
2349,YSH-0218S,1,2394,437,210
2350,YSH-0215S,1,338,118,149
2351,HT9-0218S,1,2353,377,397
2352,HT9-0218S,1,376,376,397
2353,YSH-0218S,1,542.5,420,133
2354,HT9-0215S,1,705,132.5,391
2355,YSH-0218S,1,416.5,433.5,149
2356,YSH-0215S,1,438,158,210
2357,YSH-0218SD,1,2418,258,394
2358,NSLH-0218S,1,1462,1079,267
2359,NSLH-0218S,1,1592,58,67
2360,HT9-0218S,1,901,560,215
2361,HT9-0218S,1,514,78,132
2362,HT9-0218S,1,708.5,378,380
2363,YSH-0218S,1,1844.5,380,400
2364,HT9-0215S,1,338,118,396
2365,YSH-0218S,1,821,567,299
2366,HT9-0218S,1,500,284.5,224
2367,YSH-0218S,1,521,527,326
2368,HT9-0218S,1,761,560,278
2369,YSH-0215S,1,488,78,352
2370,YSH-0218S,1,748,328,352
2371,YSH-0215S,1,362,943,352
2372,PGBL-0418S,1,344,357.5,263
2373,YSH-0218S,1,2303,38,392
2374,YDH-0215S,1,138,1160,91
2375,YSH-0218S,1,736,294.5,182
2376,YSH-0218S,1,736,294.5,182
2377,LMW-0218S,1,521,128,141
2378,NSLH-0218S,1,462,429,267
2379,YSH-0218S,1,747,215.5,180
2380,YSH-0218S,1,501,557,180
2381,NSLH-0218S,1,409,579,373
2382,YSH-0215S,1,361,792,140
2383,YSH-0218SD,1,518,523,143
2384,YSH-0215S,1,749,212.5,139
2385,HT9-0218S,1,861,575,106
2386,HT9-0218S,1,750,58,201
2387,HT9-0215S,1,338,118,396
2388,HT9-0215S,1,2301,500,224
2389,YSH-0218S,1,427,384,314
2390,YSH-0218S,1,609.5,129.5,135
2391,YDH-0218S,1,1021,1162,91
2392,HT9-0218S,1,966,308,395
2393,NJHL-0218S,1,298,248,13
2394,YSH-0218S,1,338,557,194
2395,YMH-0218S,1,1225,55,147
2396,HT9-0218S,1,494.5,427.5,73
2397,HT9-0218S,1,836,579,74
2398,HT9-0218S,1,500,284.5,224
2399,YSH-0215S,1,128,647,138
2400,YSH-0218S,1,600.5,410,140
2401,HT9-0215S,1,488,118,132
2402,YDH-0218S,1,1156,277.5,93
2403,HT9-0218S,1,1159,492.5,395
2404,HT9-0218S,1,859,58,147
2405,HT9-0218S,1,1448,398,380
2406,YSH-0218S,1,1198,330,105
2407,YSH-0218SD,1,1134,390,105
2408,YSH-0215S,1,388,118,141
2409,HT9-0218S,1,768,98,201
2410,5-0218S,1,2304,402.5,67
2411,HT9-0215S,1,289.5,439,73
2412,HT9-0218S,1,762,579,278
2413,HT9-0215S,1,338,198,61
2414,XMJQ-0215S,1,302,571,126
2415,HT9-0218S,1,430,488,131
2416,HT9-0218S,1,840,470,149
2417,ZYF-0218S,1,469.5,288,401
2419,NSLH-0218S,1,473.5,481.5,267
2420,HT9-0215S,1,338,118,396
2421,YSH-0218SD,1,748,777,393
2422,NSLH-0218S,1,846.5,58,373
2423,NSLH-0215S,1,1901,409,373
2424,YSH-0218S,1,944,53,352
2425,HT9-0218S,1,369,38,224
2426,YSH-0218S,1,381,577,142
2427,YSH-0218S,1,382,498,194
2428,NSLH-0218S,1,846.5,560,373
2430,YSH-0218S,1,361,520,394
2431,YSH-0218S,1,770,536,141
2432,YSH-0218SD,1,2218,58,352
2433,YSH-0218SD,1,2398,58,352
2434,YSH-0215S,1,632,239,401
2435,HT9-0218S,1,527.5,208.5,72
2436,HT9-0215S,1,289.5,439,73
2437,YSH-0218S,1,1534.5,416,262
2438,YSH-0215S,1,439.5,697,326
2439,YSH-0215S,1,388,158,266
2440,NSLH-0218S,1,2112,58,267
2441,YSH-0218S,1,778,248,138
2442,HT9-0218S,1,376,38,150
2444,YSH-0215S,1,690.5,918,401
2445,YSH-0215S,1,2111,380,266
2446,YSH-0215S,1,488,78,93
2447,YSH-0218S,1,349,178,13
2448,YSH-0218S,1,410,538,180
2449,YSH-0218S,1,943,363,352
2450,NSLH-0215S,1,2001,1056,267
2451,YSH-0215S,1,403,132.5,394
2452,YSH-0218S,1,677,560,25
2453,HT9-0218S,1,952,588,130
2454,YSH-0218S,1,553,487.5,92
2455,YSH-0218S,1,118,538,352
2456,YSH-0225S,1,511,48,210
2457,HT9-0225S,1,1981,573,291
2458,HT9-0218S,1,160,582,132
2459,YSH-0218SD,1,561,58,314
2460,YSH-0218SD,1,492,58,394
2461,NSLH-0215S,1,618,462,267
2462,YSH-0215S,1,527.5,846,210
2463,YSH-0218S,1,2394,437,210
2464,HT9-0215S,1,139.5,1048,132
2465,HT9-0218S,1,928,379,380
2466,HT9-0218S,1,1241,398,380
2467,PGBL-0418S,1,421,477,380
2469,YSH-0215S,1,488,198,210
2470,HT9-0218S,1,629,38,124
2471,YSH-0218S,1,2148,560,326
2472,YSH-0218S,1,718,380,352
2473,YSH-0218SD,1,595,409,266
2474,YSH-0218S,1,603,38,210
2475,YSH-0215S,1,793.5,892,42
2476,YSH-0218S,1,1160,427,355
2477,YSH-0218S,1,2084,359,326
2478,XXB-0218S,1,915,393,378
2479,YSH-0215S,1,526,988,91
2480,NJHL-0218S,1,298,248,13
2481,YSH-0218S,1,435,556,42
2482,YSH-0218SD,1,1522,58,194
2483,XXB-0218SD,1,998,58,42
2484,NSLH-0218S,1,2124,398,377
2485,HT9-0215S,1,823,132.5,316
2486,YSH-0218S,1,512,245,138
2487,YSH-0218S,1,790,577,142
2488,YSH-0218S,1,1998,562,91
2489,HT9-0218S,1,500,284.5,224
2490,YSH-0218SD,1,618,58,180
2491,YSH-0218S,1,1829.5,557,180
2492,HT9-0218S,1,160,582,132
2493,PKQL-0418S,1,908,479.3,130
2494,HT9-0218S,1,1628,420,391
2495,NSLH-0218S,1,369,308,378
2496,YSH-0215S,1,438,78,314
2497,HT9-0218S,1,2343,328,147
2498,YSH-0218S,1,712,300,401
2499,YSH-0218SD,1,470,58,266
2500,NSLH-0218S,1,880,297.5,377
2501,YSH-0218S,1,1878,248,138
2502,YSH-0218S,1,494.5,527,266
2503,YSH-0218S,1,962,557,91
2504,HT9-0218S,1,1700,328,395
2505,YSH-0218SD,1,452,58,266
2506,YSH-0218S,1,349,178,13
2507,YSH-0215S,1,238,238,401
2508,YSH-0218S,1,461,375,104
2509,YSH-0218S,1,2036,580,142
2510,YSH-0215S,1,488,158,393
2511,YSH-0215S,1,676,339,180
2512,YSH-0215S,1,1187,700,194
2513,YSH-0218SD,1,846,58,210
2514,YSH-0218S,1,548.5,598,262
2515,YSH-0225S,1,511,48,210
2516,HT9-0215S,1,518,172.5,62
2517,YSH-0215S,1,1829.5,847,180
2518,NSLH-0218S,1,2398,88,267
2519,YSH-0218S,1,338,557,194
2520,YSH-0218S,1,594,199,355
2521,LMW-0218SD,1,522,147,141
2522,YSH-0215S,1,589.5,723,194
2523,PKQL-0418S,1,2312,429.2,106
2524,PKQL-0418S,1,2312,429.2,106
2525,YSH-0218SD,1,1478,58,105
2526,HT9-0218S,1,318,378,380
2527,HT9-0218S,1,1410,377,380
2528,YSH-0218S,1,498,528,141
2529,YSH-0218S,1,562,379,352
2530,YSH-0218SD,1,595,441,266
2531,YDH-0218S,1,783,277.5,91
2532,YSH-0218S,1,1993,226,182
2533,YSH-0218SD,1,402,58,315
2534,PGBL-0418S,1,421,478,380
2535,YSH-0215S,1,724,339,92
2536,YSH-0218S,1,850,593,231
2537,HT9-0218S,1,762,58,391
2538,YSH-0218SD,1,846,58,210
2539,YSH-0218SD,1,355,777,393
2540,NSLH-0218S,1,855.5,579,373
2541,YSH-0218S,1,2098,530,352
2542,HT9-0218S,1,2348,580,316
2543,YSH-0215S,1,2090.5,394,179
2544,HT9-0218S,1,812.5,286,132
2545,HT9-0218S,1,2343,560,147
2546,YSH-0218S,1,830,577,36
2547,YSH-0218S,1,272,327,182
2548,HT9-0218S,1,351.5,468,131
2549,YSH-0215S,1,353.5,871,137
2550,ZZL-0218S,1,451,360,352
2551,YSH-0218S,1,881,315,231
2552,HT9-0218S,1,721,360,380
2553,YSH-0218S,1,917,270,401
2554,YSH-0218S,1,2054,96,182
2555,YSH-0218S,1,447,201,315
2556,YMH-0215S,1,427,92.5,147
2557,YSH-0218S,1,2418,38,394
2558,5-0218S,1,1396,402.5,67
2559,HT9-0218S,1,181,48,106
2560,HT9-0218S,1,1252,529,201
2561,HT9-0218S,1,1421,397,380
2562,HT9-0218S,1,2398,398,380
2564,YSH-0218S,1,830,567,299
2565,HT9-0218S,1,360.5,183.5,73
2566,HT9-0215S,1,876,952,130
2567,HT9-0218S,1,244.5,377,61
2568,NSLH-0218S,1,462,429,267
2569,NJHL-0218S,1,378.5,597,27
2570,XMJQ-0218S,1,280,38,126
2571,YSH-0215S,1,762,80,13
2572,YSH-0225S,1,772,637,314
2573,HT9-0218S,1,561,360,114
2574,YSH-0218SD,1,752,58,105
2575,HT9-0218S,1,928,379,380
2576,NSLH-0215S,1,301.5,939.5,376
2577,YSH-0218S,1,1177,38,393
2578,XXB-0218S,1,1538,38,27
2579,YSH-0215S,1,488,118,394
2581,HT9-0218S,1,1628,310,391
2582,NSLH-0218S,1,818,38,375
2583,YSH-0218S,1,962,996.5,266
2584,HT9-0218S,1,158,558,132
2585,HT9-0218S,1,2398,38,74
2586,HT9-0215S,1,288,158,72
2587,HT9-0215S,1,2221,790,397
2588,YSH-0218S,1,1878,563,138
2589,YSH-0218S,1,894,358,137
2590,NSLH-0218S,1,1055,559,267
2591,HT9-0218S,1,594,154.5,132
2592,HT9-0218S,1,1460,327,395
2593,YSH-0218S,1,1868,38,13
2594,HT9-0218S,1,861,58,106
2595,HT9-0215S,1,824,439,316
2596,YSH-0218SD,1,338,58,194
2597,HT9-0215S,1,1995,746,128
2598,NJHL-0218S,1,298,830,13
2599,HT9-0218S,1,562,379,114
2600,YSH-0218S,1,813,595,262
2601,YSH-0218SD,1,812,58,401
2602,YSH-0215S,1,388,158,266
2603,YSH-0215S,1,603,132.5,221
2605,YSH-0218SD,1,597.5,530,266
2606,YDH-0218S,1,1162,297,91
2608,YSH-0218S,1,2152,555,180
2609,MNH-0218S,1,862,349,137
2610,YSH-0218S,1,723.5,473,401
2611,YDH-0215S,1,438,78,91
2612,ZYF-0218S,1,1228,308,401
2613,HT9-0218S,1,661,72,201
2614,YSH-0218S,1,201,48,315
2615,YMH-0218S,1,517,168,147
2617,YSH-0218SD,1,595,474,266
2618,HT9-0218S,1,278,293,354
2619,YSH-0218S,1,733,38,352
2620,HT9-0218S,1,859,58,147
2621,YSH-0215S,1,631,212.5,401
2622,HT9-0218S,1,776,178,106
2623,YSH-0218S,1,2358,315,126
2624,YSH-0218SD,1,944,58,139
2625,HT9-0218S,1,1300,397,396
2626,YSH-0215S,1,500,812,133
2627,HT9-0218S,1,476,560,316
2628,YSH-0218S,1,881,315,231
2629,NSLH-0218S,1,2368,248,67
2630,HT9-0218S,1,160,581,132
2631,JH-0218S,1,349,347,182
2632,HT9-0215S,1,488,78,132
2633,YSH-0218S,1,546,580,210
2634,HT9-0218S,1,349,78,132
2635,HT9-0215S,1,455,684,157
2636,NSLH-0218S,1,2398,398,376
2637,YSH-0215S,1,432,212.5,27
2638,YSH-0218SD,1,2257,388,393
2639,NSLH-0218S,1,1498,430,267
2640,YSH-0215S,1,386,892,42
2641,YSH-0215S,1,514,212.5,126
2642,HT9-0218S,1,395,286,132
2644,YSH-0215S,1,488,78,93
2645,YSH-0218S,1,947,579,92
2646,YSH-0218S,1,545,561,91
2647,XMJQ-0218S,1,2360,377,126
2648,YSH-0218S,1,542.5,437,210
2649,HT9-0218S,1,424.5,510,124
2650,HT9-0218S,1,340,477,291
2651,YSH-0215S,1,331.5,698,263
2652,YSH-0218S,1,771,555,141
2653,YSH-0218S,1,1543,501,143
2655,YSH-0215S,1,388,158,266
2656,YSH-0218S,1,462,579,13
2657,NSLH-0218S,1,1232,348,378
2658,YSH-0215S,1,238,238,401
2659,HT9-0218S,1,388.5,459.5,201
2660,YSH-0215S,1,790,489,210
2661,YSH-0218S,1,747,758,393
2662,YSH-0215S,1,438,238,27
2663,YSH-0218S,1,364,48,141
2664,HT9-0215S,1,1531,762,391
2665,YSH-0218S,1,897,397,304
2666,HT9-0218S,1,835,560,73
2667,HT9-0218S,1,722,379,380
2668,YSH-0218S,1,393,328,179
2669,HT9-0218S,1,446,379,380
2670,YSH-0218S,1,2368,38,179
2671,YSH-0218S,1,811,268,401
2672,YSH-0218S,1,304,48,25
2674,PGBL-0418S,1,642.5,476,380
2675,YSH-0215S,1,238,118,136
2676,MNH-0218S,1,1145,395,126
2677,PGBL-0418S,1,642.5,476,380
2678,YSH-0215S,1,461,777,141
2679,YSH-0215S,1,438,238,27
2680,NSLH-0215S,1,2271,544,67
2681,YSH-0218S,1,823,358,263
2682,HT9-0215S,1,1831,836,73
2683,YSH-0218SD,1,598.5,530,266
2684,HT9-0218S,1,1928,580,74
2685,YSH-0218S,1,677,191.5,104
2686,5-0218S,1,895,193.5,316
2687,YSH-0218S,1,311,307.5,352
2688,HT9-0218S,1,746,559,128
2689,NSLH-0218S,1,1298,38,375
2690,YSH-0218S,1,1396,289,401
2691,YSH-0218S,1,542.5,437,210
2692,HT9-0215S,1,288,158,72
2693,YSH-0215S,1,338,118,149
2694,YSH-0218S,1,833,577,315
2695,HT9-0218S,1,674,357,150
2696,YSH-0218S,1,813,558,42
2697,HT9-0218S,1,839,58,149
2698,XXB-0218S,1,313,505,182
2699,YSH-0215S,1,388,158,355
2700,YSH-0215S,1,274,439,92
2701,YSH-0218S,1,2152,557,180
2702,GDMY-0218SD,1,491,58,36
2703,YSH-0218S,1,416,328,182
2704,YSH-0218S,1,702,328,137
2705,YSH-0218S,1,416.5,433.5,149
2706,YSH-0218S,1,881,315,231
2707,YSH-0218S,1,774,38,210
2708,NSLH-0218S,1,2368,248,67
2709,HT9-0218S,1,340,477,291
2710,YSH-0218S,1,288.5,295,126
2711,HT9-0215S,1,288,158,72
2712,YSH-0218S,1,1036,380,27
2713,PKQL-0418SD,1,997,57,130
2714,NSLH-0218S,1,304,48,373
2715,YSH-0218S,1,322,181.5,104
2716,HT9-0215S,1,457,52.5,132
2717,YSH-0218S,1,138,577,93
2718,YSH-0218SD,1,2133,58,314
2719,YSH-0215S,1,537.5,52.5,135
2720,YSH-0218SD,1,729.5,445,137
2721,YSH-0218S,1,848,287,400
2722,HT9-0215S,1,338,198,62
2723,YSH-0218S,1,331.5,377,263
2724,YSH-0218S,1,571,810,105
2725,YSH-0218S,1,848,287,400
2726,YSH-0218S,1,568.5,295,314
2727,HT9-0218S,1,1472,58,130
2728,YSH-0218S,1,1534.5,416,262
2729,YSH-0218S,1,2053,557,104
2730,HT9-0218S,1,661,72,201
2731,HT9-0215S,1,559.5,92.5,396
2732,HT9-0218S,1,841,487,149
2733,YSH-0218S,1,814,328,179
2734,HT9-0218S,1,500,284.5,224
2735,YSH-0218SD,1,729.5,445,137
2736,YSH-0218SD,1,792,58,140
2737,YSH-0218S,1,988,380,352
2738,HT9-0218S,1,500,98,245
2739,HT9-0218S,1,675,58,150
2740,YSH-0218SD,1,272,58,182
2742,YSH-0218S,1,594,199,355
2743,YSH-0218SD,1,833,58,315
2744,NSLH-0218S,1,773,577,375
2745,HT9-0218S,1,238,378,380
2747,YSH-0218SD,1,2263,580,392
2748,YSH-0218S,1,2045,348,182
2749,NSLH-0218S,1,301.5,357,376
2750,HT9-0218S,1,1137,385,391
2751,HT9-0218S,1,762,58,391
2752,HT9-0218S,1,412.5,560,73
2753,HT9-0218S,1,389,928,380
2754,HT9-0218S,1,861,577,106
2755,YSH-0218SD,1,1458,330,105
2756,HT9-0218S,1,408,530,201
2757,HT9-0218S,1,404,410,201
2758,HT9-0218S,1,1421,397,380
2759,YDH-0218S,1,757,297,93
2760,PKQL-0418SD,1,1451,57,130
2761,YSH-0218S,1,380.5,518,194
2762,HT9-0218S,1,1864,427.5,74
2763,YSH-0215S,1,438,158,210
2764,YSH-0215S,1,520,52.5,93
2765,HT9-0218S,1,1880,396,396
2767,YSH-0218S,1,836,356,400
2768,YSH-0218S,1,962,557,91
2769,YSH-0218SD,1,2144,408.5,266
2770,HT9-0215S,1,488,78,132
2771,YSH-0218SD,1,1961,557,104
2772,YSH-0218S,1,702,328,137
2773,YSH-0218S,1,846,579,210
2774,XXB-0218S,1,434.5,384,374
2775,YSH-0218S,1,778,541,138
2776,HT9-0215S,1,438,118,73
2777,YSH-0215S,1,695,289,182
2778,YSH-0218S,1,684,408,133
2779,YSH-0215S,1,603,132.5,221
2780,YSH-0218S,1,312,557,352
2781,HT9-0218S,1,2438,38,397
2782,PSH-0418S,1,330,611,291
2783,HT9-0218S,1,793,38,150
2784,YSH-0218S,1,892,524.5,42
2785,YSH-0218SD,1,460,58,394
2786,YSH-0215S,1,277,92.5,13
2787,HT9-0218S,1,514,78,132
2788,YSH-0218SD,1,842,58,315
2789,HT9-0218S,1,139.5,530,132
2790,YSH-0218S,1,751,310,105
2791,MNH-0218S,1,1145,395,126
2792,YSH-0215S,1,521,489,93
2793,YSH-0218S,1,1952,347,179
2794,XXB-0218S,1,1934,433,373
2795,ZZL-0218S,1,452,379,352
2796,HT9-0218S,1,244.5,377,62
2797,HT9-0215S,1,2301,722,380
2798,YSH-0218S,1,577,38,36
2799,HT9-0218S,1,441,279,130
2800,YSH-0218S,1,612,445,126
2801,YSH-0218S,1,828,148,144
2802,YSH-0215S,1,604,389,221
2803,YSH-0218S,1,2034,445,124
2804,YSH-0218S,1,647,540,138
2805,GDMY-0215S,1,468,491,36
2806,YSH-0218SD,1,729.5,445,137
2807,YSH-0218S,1,736,347,182
2808,SRBW-0218S,1,835,290,187
2810,YSH-0218S,1,375,48,104
2811,MNH-0218S,1,1144,395,126
2812,YSH-0215S,1,2281,762,394
2813,NSLH-0218S,1,1494,495,267
2814,HT9-0218S,1,2348,490,149
2815,YSH-0218SD,1,2398,58,400
2817,YSH-0225SD,1,928,633,231
2818,YSH-0218S,1,448,379,352
2819,ZZL-0218S,1,452,58,352
2820,HT9-0215S,1,241.5,920,321
2821,YSH-0218S,1,483,364,13
2822,HT9-0218S,1,1477,579,316
2823,YSH-0218S,1,714,557,194
2824,GDMY-0218S,1,1548,548,36
2825,YDH-0218S,1,481,148,92
2826,SRBW-0218SD,1,608,58,187
2827,YMH-0218S,1,1043,38,147
2828,YSH-0218S,1,372,176,141
2829,YSH-0218SD,1,394,317,136
2830,YSH-0218SD,1,398,569,299
2831,YSH-0218S,1,1878,248,138
2832,HT9-0218S,1,1898,490,149
2833,YSH-0218S,1,718,380,352
2834,HT9-0218S,1,2278,38,354
2835,YDH-0218S,1,481,148,92
2836,YSH-0215S,1,365,52.5,314
2837,HT9-0218S,1,877,224,354
2838,YSH-0218SD,1,430,58,13
2839,YSH-0218SD,1,718,58,25
2840,YSH-0218SD,1,846,58,210
2841,YSH-0218S,1,798,426,139
2842,HT9-0218S,1,2348,490,149
2843,HT9-0218S,1,2398,318,224
2844,YSH-0215S,1,2109,833,315
2845,YSH-0218S,1,608,558,194
2846,YSH-0218S,1,2261,579,13
2847,HT9-0215S,1,238,158,391
2848,YSH-0218S,1,2244,38,210
2849,YSH-0215S,1,2001,897,304
2850,YSH-0218S,1,427,404,326
2851,YSH-0215S,1,387.5,736,182
2852,HT9-0218S,1,1856,38,128
2853,YMH-0218S,1,517,168,147
2854,YSH-0215S,1,2361,846,210
2855,HT9-0218S,1,836,579,74
2856,XXB-0218S,1,469.5,433,373
2857,YSH-0215S,1,238,78,135
2858,YSH-0218S,1,511,226,138
2859,YMH-0218S,1,906.5,341.8,150
2860,YSH-0225S,1,2351,498,210
2862,HT9-0218S,1,859,557,147
2863,YSH-0215S,1,361.5,52.5,400
2864,HT9-0215S,1,1421,576,380
2865,NSLH-0218S,1,599,58,373
2866,HT9-0218S,1,2398,338,224
2867,YSH-0218S,1,1910,43,126
2868,HT9-0218S,1,376,58,397
2869,HT9-0218S,1,1998,58,397
2870,YSH-0218S,1,984,481,352
2871,ZZL-0218S,1,537.5,340,352
2872,YSH-0218S,1,896,380,304
2873,YSH-0218SD,1,829,58,182
2874,YSH-0218S,1,2045,558,194
2875,YSH-0215S,1,632,239,401
2876,YSH-0218SD,1,846,58,210
2877,YSH-0218S,1,1080,428,133
2878,YSH-0218S,1,546,580,210
2879,YSH-0218S,1,522,347,180
2880,YSH-0215S,1,382.5,522,180
2881,YSH-0218S,1,522,294.5,180
2882,YSH-0215S,1,338,158,394
2883,HT9-0215S,1,1145.5,474,395
2884,YSH-0218S,1,1498,48,13
2885,YSH-0215S,1,338,78,400
2886,HT9-0218S,1,1410,58,380
2887,YSH-0218S,1,790,577,142
2888,YSH-0218S,1,1578,290,401
2889,YSH-0218S,1,814,328,179
2890,YSH-0218S,1,395,178,394
2891,YSH-0218S,1,2303,38,392
2892,YSH-0215S,1,438,158,210
2893,NJHL-0218S,1,261,592,13
2894,YSH-0218SD,1,842,579,315
2895,HT9-0218S,1,695.5,384,187
2896,YSH-0218S,1,2244,298,210
2897,HT9-0218S,1,811.5,286,132
2898,HT9-0218S,1,379.5,288,132
2899,HT9-0215S,1,630,455,380
2900,YSH-0218S,1,568,538,93
2901,YSH-0218S,1,845,560,210
2902,YSH-0215S,1,790,489,210
2903,YSH-0218S,1,984,483,352
2904,HT9-0218S,1,447,58,129
2905,HT9-0218S,1,375,48,73
2906,HT9-0218S,1,1864,427.5,74
2907,ZZL-0218S,1,452,58,352
2908,XYHX-0218SD,1,705,58,25
2909,HT9-0215S,1,518,172.5,62
2910,YSH-0225SD,1,1740.5,588,266
2911,YSH-0215S,1,514,389,355
2912,YSH-0218S,1,594,199,355
2913,NSLH-0218S,1,473.5,481.5,267
2914,YSH-0218S,1,1466,557,194
2915,YSH-0215S,1,695,289,182
2916,YSH-0215S,1,2053,372,104
2917,HT9-0218S,1,500,284.5,224
2918,YSH-0218SD,1,833,579,315
2919,YSH-0215S,1,428,833,315
2920,HT9-0218S,1,674,357,150
2921,YSH-0218SD,1,2208,532,266
2922,HT9-0215S,1,438,118,147
2923,YSH-0215S,1,301,389,141
2925,HT9-0215S,1,559.5,92.5,396
2926,XXB-0218S,1,1969,384,374
2927,YSH-0218SD,1,402,577,315
2928,XXB-0218S,1,590,258,62
2929,HT9-0215S,1,338,198,62
2930,HT9-0218S,1,358.5,552,291
2931,PGBL-0418S,1,344,357.5,263
2932,YSH-0218S,1,2148,560,326
2933,YSH-0218SD,1,892,58,42
2934,YSH-0218SD,1,813,58,262
2935,HT9-0218S,1,494.5,427.5,74
2936,HT9-0218S,1,579,38,74
2937,HT9-0218S,1,494.5,427.5,74
2938,YSH-0218S,1,944,88,352
2939,YSH-0215S,1,1588.5,522,27
2940,LMW-0218S,1,527,306,142
2941,NSLH-0218S,1,612.5,598,267
2942,YSH-0218S,1,2398,38,27
2943,ZYF-0218S,1,918,307,401
2944,YSH-0218SD,1,1961,58,104
2945,HT9-0218S,1,1668,58,201
2946,YSH-0215S,1,1901,920,91
2947,YSH-0215S,1,592,489,393
2948,YSH-0215S,1,338,78,83
2949,YSH-0218S,1,832,458,180
2950,HT9-0218S,1,244.5,377,62
2951,YSH-0215S,1,494.5,822,266
2952,HT9-0218S,1,538,154.5,132
2953,YSH-0218S,1,554,274.5,326
2954,HT9-0215S,1,446.5,132.5,72
2955,YSH-0215S,1,587,52.5,352
2956,YSH-0215S,1,398,779,104
2958,XMJQ-0218S,1,380.5,378,126
2959,NSLH-0218S,1,385.5,236.5,375
2960,YSH-0218S,1,361,520,394
2961,YSH-0218S,1,582.5,521,142
2962,ZYF-0218S,1,1228,308,401
2963,PGBL-0418S,1,642.5,476,380
2964,HT9-0218S,1,861,58,106
2965,YSH-0215S,1,1901,920,91
2966,YSH-0215S,1,1481,342,401
2967,YSH-0218S,1,458,53,352
2968,HT9-0218S,1,299,558,128
2969,HT9-0218S,1,761,400,391
2970,HT9-0215S,1,447.5,289,72
2971,YSH-0218S,1,521,178,142
2972,YSH-0218S,1,1998,38,141
2973,YSH-0218S,1,1912,332,126
2974,NSLH-0218S,1,786,558,67
2975,HT9-0215S,1,488,78,132
2976,YSH-0218S,1,1162,555,25
2977,YSH-0218SD,1,762,58,126
2978,HT9-0218S,1,1421,378,380
2980,YSH-0215S,1,815,439,314
2981,YSH-0215S,1,501,847,180
2982,YSH-0218S,1,501,557,180
2983,5-0218SD,1,2078,58,397
2984,YSH-0218S,1,981,345,25
2985,YSH-0218S,1,600.5,410,140
2986,YSH-0218S,1,395,48,104
2987,YSH-0218SD,1,1458,58,352
2988,YSH-0215S,1,951,450,352
2989,YSH-0218S,1,971,501,143
2990,HT9-0218S,1,745,540,128
2991,NSLH-0218S,1,766,158,378
2992,HT9-0215S,1,693,349,187
2993,YSH-0218S,1,429,364,91
2994,YSH-0218S,1,684,408,133
2995,YSH-0218SD,1,394,315,136
2996,HT9-0215S,1,338,118,396
2997,YSH-0218SD,1,585,58,299
2998,HT9-0215S,1,139.5,1119,132
2999,YSH-0218SD,1,492,239,394
3000,YSH-0218S,1,712,300,401
3001,5-0218S,1,1396,402.5,67
3002,YSH-0215S,1,388,158,221
3003,YSH-0218S,1,668,131.5,352
3004,YSH-0215S,1,291,92.5,326
3005,YSH-0218S,1,1198,330,105
3006,YSH-0218S,1,2148,580,36
3007,YSH-0218S,1,829,558,36
3008,YSH-0218S,1,341,270,401
3009,HT9-0218S,1,1918,1168,396
3010,YSH-0218S,1,2294,424.5,13
3012,HT9-0218S,1,241,877,354
3013,YSH-0218S,1,835,416,262
3014,YSH-0215S,1,2361,846,210
3015,YSH-0215S,1,513,132.5,355
3016,YSH-0218SD,1,1072,455,231
3017,YSH-0215S,1,1080,685,133
3018,YSH-0218SD,1,2418,58,401
3019,HT9-0218S,1,790,58,397
3020,YSH-0218S,1,468,518,13
3021,HT9-0218S,1,861,575,106
3022,YSH-0218S,1,970,501,143
3024,HT9-0215S,1,514,489,132
3025,YSH-0225S,1,1035,328,182
3026,YSH-0218S,1,837,253,400
3027,YSH-0215S,1,291,688,401
3028,HT9-0218S,1,181,48,106
3029,YSH-0218S,1,751,310,105
3030,YSH-0215S,1,511,52.5,93
3031,YSH-0218S,1,2278,38,393
3033,YSH-0218S,1,812,429,133
3034,HT9-0218S,1,629,38,124
3035,HT9-0215S,1,338,198,62
3036,HT9-0218S,1,323,378,61
3037,YSH-0218S,1,2098,38,304
3038,HT9-0218S,1,362,360,380
3039,HT9-0218S,1,426,380,380
3040,YSH-0218S,1,661,424,25
3041,YSH-0218S,1,661,424,25
3042,YSH-0218S,1,813,597,262
3043,NSLH-0218S,1,409,560,373
3044,NSLH-0218S,1,462,429,267
3045,YSH-0215S,1,278,439,13
3046,NJHL-0218S,1,1462,597,27
3047,YSH-0218SD,1,380,529,266
3050,HT9-0218S,1,2338,308,132
3051,HT9-0218S,1,371,168,147
3052,HT9-0218S,1,828,508,201
3053,HT9-0218S,1,502,288,132
3054,YSH-0218S,1,2045,348,182
3055,YSH-0218S,1,498,530,352
3056,YSH-0218SD,1,1298,58,25
3057,YSH-0225S,1,511,496,210
3058,HT9-0218S,1,835,560,73
3059,YSH-0218SD,1,512,58,138
3060,NJHL-0218S,1,592,247,13
3061,YSH-0218SD,1,467.5,58,266
3062,HT9-0218S,1,2068,78,129
3063,HT9-0218S,1,375,48,74
3064,XYHX-0218S,1,704,278,25
3065,YSH-0218S,1,843,296,136
3066,YSH-0218S,1,144,298,136
3067,HT9-0218S,1,730,98,201
3068,YSH-0218S,1,619,528,326
3069,HT9-0218S,1,790,343.5,397
3070,HT9-0215S,1,238,158,391
