item_id,item_material,item_num,item_length,item_width,item_order
3696,QKQ-0218S,1,400,428,40
3697,QKQ-0218S,1,480,297,374
3698,NMYH-0218S,1,158,327,300
3699,QKQ-0218S,1,295,227.5,290
3700,QKQ-0218S,1,794,529,122
3701,QKQ-0218S,1,772,577,353
3702,NBSY-0215S,1,255,617.5,313
3703,QKQ-0215S,1,473,339,354
3704,QKQ-0215S,1,438,78,317
3705,QKQ-0218S,1,1562,861,263
3706,QKQ-0218S,1,1813,38,47
3707,QKQ-0218S,1,807,406,100
3708,QKQ-0218S,1,394,169,293
3709,QKQ-0215S,1,238,198,18
3710,QKQ-0218S,1,988,400,40
3711,XMJQ-0218S,1,563,38,18
3712,QKQ-0218S,1,442,399,40
3713,QKQ-0218S,1,2084,370,293
3714,QKQ-0218S,1,759,340,237
3715,QKQ-0218S,1,466,288,356
3716,QKQ-0218SD,1,1644,98,125
3717,QKQ-0218S,1,736,509,125
3718,QKQ-0218S,1,1413,365,407
3719,QKQ-0218S,1,881,395,291
3720,NMYH-0218S,1,2179,379,91
3721,5-0218S,1,295.5,427.3,374
3722,084-0215S,1,488,198,330
3723,QKQ-0218S,1,446.5,510,66
3724,XMJQ-0218S,1,1401,577,322
3725,QKQ-0218S,1,552,379,374
3727,084-0218S,1,475.5,538,34
3728,QKQ-0218S,1,788,138,1
3729,QKQ-0218S,1,870,194,194
3730,QKQ-0218SD,1,2368,580,46
3731,QKQ-0218S,1,446.5,510,66
3732,NMYH-0215S,1,694.5,603,94
3733,QKQ-0215S,1,670.5,472,396
3734,QKQ-0218S,1,770,258,263
3735,QKQ-0215S,1,288,118,300
3736,NMYH-0218S,1,848.5,356,310
3737,QKQ-0218S,1,761.9,308,311
3738,XMJQ-0218S,1,960,308,18
3739,NMYH-0218S,1,684,368,354
3740,QKQ-0218SD,1,2398,68,40
3741,QKQ-0218S,1,2318,377,408
3742,QKQ-0218S,1,801,295,409
3743,XXB-0215S,1,288,118,181
3744,QKQ-0218SD,1,2438,58,191
3746,QKQ-0218S,1,2034,411,122
3747,QKQ-0215S,1,288,78,121
3748,QKQ-0218S,1,586,245,216
3749,QKQ-0215S,1,705,132.5,53
3750,NMYH-0218S,1,1355,329,403
3751,QKQ-0218SD,1,1054,475,312
3752,QKQ-0218S,1,1562,259.5,263
3753,QKQ-0218S,1,955,213,303
3754,NMYH-0218S,1,281,58,90
3755,NMYH-0218S,1,512,58,89
3756,QKQ-0218SD,1,608,58,125
3757,QKQ-0218S,1,1748,322,121
3758,QKQ-0218S,1,2353,375,240
3759,QKQ-0218S,1,1839,379,322
3760,QKQ-0218S,1,442,399,40
3761,QKQ-0218S,1,1069,347,410
3762,NMYH-0218S,1,714.5,498,95
3763,QKQ-0215S,1,1543.5,915,66
3764,XMJQ-0218S,1,470,38,18
3765,QKQ-0218SD,1,961,308,317
3766,PKQL-0418S,1,951.5,427,100
3767,QKQ-0218S,1,707,379,40
3768,NMYH-0215S,1,480,871,109
3769,NMYH-0218S,1,1116,409,355
3770,YW10-0218S,1,730,497,96
3771,QKQ-0218S,1,834.5,222.5,1
3772,NMYH-0225S,1,1888,448,95
3773,QKQ-0218S,1,807,406,100
3774,QKQ-0218S,1,192,327,320
3775,NMYH-0218S,1,768,298,354
3776,QKQ-0218S,1,862,554,53
3777,FMB-0218S,1,529,193.5,410
3778,NMYH-0218S,1,2398,298,310
3779,LMW-0218S,1,1861,529,191
3780,QKQ-0218S,1,711,513,304
3781,XXB-0218S,1,698,126,95
3782,QKQ-0218SD,1,807,386,100
3783,QKQ-0218S,1,620,357,215
3784,QKQ-0215S,1,338,198,215
3785,NMYH-0218S,1,1538,58,404
3786,QKQ-0215S,1,1998,891,316
3787,084-0215S,1,398,118,34
3788,NMYH-0218S,1,666,58,308
3789,QKQ-0218SD,1,2308,530,120
3790,QKQ-0218S,1,1693,355,39
3791,QKQ-0218S,1,229.5,278,264
3792,QKQ-0218S,1,794,205.5,320
3793,XMJQ-0218S,1,562,508,322
3794,NMYH-0218S,1,871,58,108
3795,FMB-0215S,1,288,118,410
3797,NMYH-0218S,1,880,376,310
3798,QSYM-0218S,1,2282,389.5,237
3799,QKQ-0218S,1,826,381,311
3800,QKQ-0218S,1,761.9,308,311
3801,NMYH-0218S,1,842,279,310
3802,QKQ-0218SD,1,2363,58,127
3803,QKQ-0218S,1,922,58,303
3804,5-0218S,1,931,405,88
3805,QKQ-0218S,1,598.5,530,122
3806,NMYH-0215S,1,919.5,356,355
3807,YDBS-0215S,1,1612,723,261
3808,QKQ-0218SD,1,2078,58,122
3809,QKQ-0218S,1,812,435,240
3810,QKQ-0218S,1,296,247,290
3811,QKQ-0218S,1,1813,38,47
3812,NMYH-0218S,1,2378,330,403
3813,QKQ-0218S,1,999,510,66
3814,NMYH-0215S,1,2001,324,309
3815,QKQ-0218S,1,362,454,125
3816,QKQ-0218S,1,1532,397,262
3817,QKQ-0218S,1,762,432,99
3818,QKQ-0218S,1,951,380,40
3819,XMJQ-0215S,1,656.5,931,322
3820,QKQ-0218S,1,1788,288,45
3821,NMYH-0218S,1,512,256,89
3822,ZYF-0215S,1,341,132.5,40
3823,QKQ-0218S,1,2438,38,410
3824,FMB-0215S,1,482.5,92.5,410
3825,JH-0218S,1,629,378,120
3826,QKQ-0218S,1,630,357,215
3827,QKQ-0218S,1,952.5,380,355
3828,QKQ-0218S,1,498,530,122
3829,NMYH-0218S,1,2276,582,91
3830,MNH-0215S,1,306.7,52.5,405
3831,NMYH-0218S,1,1757,38,292
3832,QKQ-0225S,1,772,570,304
3833,QKQ-0215S,1,238,78,263
3834,JH-0218S,1,492,379,120
3835,QKQ-0218SD,1,377,78,261
3836,NMYH-0218S,1,2378,136,403
3837,NMYH-0218S,1,920,310,93
3838,QKQ-0218S,1,2308,530,120
3839,QKQ-0218S,1,212,208.5,318
3840,QKQ-0218S,1,1882,58,40
3841,QKQ-0215S,1,305,489,293
3842,QKQ-0215S,1,978.5,949,99
3843,QKQ-0215S,1,478.5,794,122
3844,QKQ-0218S,1,366,223,353
3846,QKQ-0218S,1,571,538,305
3847,QKQ-0215S,1,307,339,262
3848,NMYH-0218S,1,1061,1049.5,91
3849,QKQ-0218S,1,340,358,261
3850,QKQ-0218S,1,762,357,408
3851,QKQ-0218S,1,726.5,441.5,121
3852,QKQ-0218SD,1,1978,78,264
3853,QKQ-0218S,1,577,38,46
3854,QKQ-0218S,1,870,194,194
3855,NMYH-0218S,1,762,58,57
3856,QKQ-0225S,1,752,547,122
3857,QKQ-0215S,1,438,78,317
3858,QKQ-0218S,1,898,280,263
3859,QKQ-0218S,1,762,58,263
3860,NMYH-0218S,1,871,579,109
3862,NMYH-0218S,1,1355,329,403
3863,QKQ-0218S,1,282,58,47
3864,QKQ-0215S,1,546,239,264
3865,QKQ-0215S,1,384.5,52.5,121
3866,QKQ-0215S,1,448,439,267
3867,QKQ-0218S,1,1566.5,382,374
3868,NJHL-0218S,1,762,297,304
3869,NMYH-0215S,1,2051,721,293
3870,NMYH-0218S,1,511,237,89
3871,NMYH-0218S,1,721,479,293
3872,QKQ-0218S,1,315,464.3,322
3873,CBZP-0215S,1,1102,209,262
3874,5-0218S,1,384.5,365,304
3875,NMYH-0218S,1,666,232.4,308
3876,5-0218S,1,387,128.5,262
3877,NMYH-0218S,1,747.5,367,405
3878,NMYH-0218S,1,1278,38,307
3879,NMYH-0218S,1,442,527,404
3880,QKQ-0218S,1,615.5,382.3,409
3881,NMYH-0218S,1,711,242,90
3882,NMYH-0218S,1,997,409,355
3883,QKQ-0218S,1,714,595,40
3884,QKQ-0218SD,1,667,58,262
3885,ZYF-0215S,1,488,158,40
3886,084-0218S,1,378,58,330
3887,QKQ-0218S,1,341,377,261
3888,QKQ-0218S,1,380,147,374
3889,QKQ-0218SD,1,807,406,100
3890,YHXM-0218S,1,2398,358.5,367
3891,QKQ-0218S,1,800.5,379,322
3892,QKQ-0215S,1,238,78,263
3893,QKQ-0218S,1,2398,380,261
3894,NMYH-0218S,1,373,1038,354
3895,NMYH-0218S,1,559,319,354
3896,QKQ-0218SD,1,461,308,317
3898,NMYH-0215S,1,404.5,762,291
3899,NMYH-0218S,1,1771,58,95
3900,QKQ-0225S,1,988,88,40
3901,XXB-0215S,1,338,118,57
3902,QKQ-0215S,1,238,118,264
3903,NMYH-0218S,1,821,559,292
3904,YDBS-0215S,1,1612,723,261
3905,QKQ-0218S,1,361,277.5,304
3906,QKQ-0218S,1,447,379,304
3907,QKQ-0218S,1,561,460,1
3908,QKQ-0218SD,1,1378,148,305
3909,QKQ-0218S,1,915,58,66
3910,NMYH-0218S,1,312,58,310
3911,QKQ-0218S,1,668,298,122
3912,QKQ-0218SD,1,2368,58,120
3913,QKQ-0218S,1,759,338,237
3914,QKQ-0218S,1,375,338,237
3915,QKQ-0218S,1,992,58,122
3916,QKQ-0218SD,1,276,78,263
3917,QKQ-0218S,1,332,374,407
3918,NMYH-0218S,1,402,279,310
3919,QKQ-0218S,1,947,367.5,40
3920,NMYH-0218S,1,1243,379,91
3921,QKQ-0218S,1,562,359,237
3922,QKQ-0215S,1,589,289,300
3923,QKQ-0218SD,1,377,78,261
3924,QKQ-0218S,1,281,278,47
3925,QKQ-0218S,1,341,58,261
3926,QKQ-0215S,1,301.5,855,374
3927,FMB-0215S,1,288,118,410
3928,QKQ-0218S,1,787,508,120
3929,QKQ-0215S,1,288,118,300
3930,KLXQ-0225SD,1,1227,540,312
3931,QKQ-0218S,1,1546,360,237
3932,QKQ-0218S,1,794,510,122
3933,QKQ-0215S,1,559.4,439,317
3934,QKQ-0218S,1,2398,277,263
3935,QKQ-0218S,1,644,228.5,215
3936,SL-0218S,1,295.5,427.3,374
3937,084-0218S,1,971,58,34
3938,QKQ-0218S,1,762,243.5,264
3939,QKQ-0218S,1,1000,58,43
3940,QKQ-0218S,1,598,98,319
3941,XXB-0215S,1,556,389,94
3942,QKQ-0215S,1,288,118,300
3943,QKQ-0218S,1,1498,248,290
3944,QKQ-0218SD,1,968,58,125
3945,NMYH-0218S,1,395,48,404
3946,QKQ-0218SD,1,2337,364.7,120
3947,5-0218S,1,1672.5,365,304
3948,QKQ-0218S,1,676,58,312
3949,QKQ-0218S,1,1855,277,264
3950,QKQ-0218S,1,992,926,122
3951,QKQ-0218S,1,898,280,263
3952,JH-0218S,1,261,851,310
3953,QKQ-0218S,1,574,352.5,354
3955,084-0218S,1,801,537,34
3956,QKQ-0218S,1,380,539.5,312
3957,QKQ-0215S,1,1207.5,562,1
3958,QKQ-0218S,1,464,58,38
3959,QKQ-0218S,1,1069,58,410
3960,QKQ-0218S,1,949,413,99
3961,XMJQ-0225S,1,734,597,322
3962,NMYH-0218S,1,1193,38,307
3963,QKQ-0218S,1,445,48,125
3964,5-0218S,1,384.5,365,304
3965,QKQ-0218SD,1,760.5,978,317
3966,QKQ-0218S,1,415,48,122
3967,QKQ-0218S,1,805,298,304
3968,QKQ-0218S,1,331.5,357,116
3969,QKQ-0218S,1,508,38,1
3970,JH-0218S,1,1078,548,120
3971,NMYH-0218S,1,421,309.5,403
3972,NMYH-0218S,1,790,310,88
3973,NMYH-0218S,1,712,58,90
3974,QKQ-0218S,1,2334,468,303
3975,QKQ-0215S,1,238,198,18
3976,QKQ-0218S,1,1208,410,304
3977,QKQ-0218S,1,676,510,312
3978,CBZP-0215S,1,480,918,318
3979,QKQ-0218S,1,762,243.5,264
3980,QKQ-0218S,1,848,48,97
3981,YW10-0218S,1,1161,912,97
3982,QKQ-0215S,1,401.5,360,125
3983,NMYH-0218S,1,723,78,95
3984,YW1-0218S,1,2398,38,66
3986,QSYM-0218SD,1,2398,60,237
3987,QKQ-0218S,1,376,58,237
3988,QKQ-0218S,1,2098,1048,125
3989,NMYH-0218S,1,762,58,291
3990,QKQ-0218S,1,281,268,45
3991,QKQ-0218SD,1,891,545,316
3992,NMYH-0218S,1,2346,58,91
3993,084-0218S,1,971,557,34
3994,QKQ-0218S,1,362,58,125
3995,NMYH-0218S,1,661,842,310
3996,NMYH-0218S,1,698,280,310
3997,QKQ-0218S,1,772,58,353
3998,QKQ-0218SD,1,1498,108,317
3999,NMYH-0218S,1,870,558,109
4000,QKQ-0218S,1,916.5,380,355
4001,QKQ-0218S,1,850,355,240
4002,NMYH-0215S,1,148,838,110
4003,QKQ-0215S,1,545,92.5,264
4004,QKQ-0218S,1,762,58,408
4005,QKQ-0215S,1,489.5,362,125
4006,QKQ-0215S,1,438,158,96
4007,QKQ-0215S,1,2338.5,808,100
4008,QKQ-0215S,1,2110.5,762,264
4009,XMJQ-0215S,1,508.5,52.5,312
4010,QKQ-0218S,1,1904,58,312
4011,QKQ-0215S,1,488,158,40
4012,NMYH-0218S,1,831,330.5,92
4013,NMYH-0215S,1,645.5,574,95
4014,XXB-0215S,1,288,118,181
4015,NMYH-0215S,1,519.5,324,309
4016,5-0218S,1,626,395,263
4017,QKQ-0215S,1,866,489,303
4018,NMYH-0215S,1,1882,734,403
4019,QKQ-0218SD,1,628,58,125
4020,NMYH-0218S,1,2398,549,404
4021,NMYH-0218S,1,1062,527.5,91
4022,QKQ-0218S,1,850,355,240
4023,XMJQ-0218S,1,562,508,322
4024,QKQ-0218S,1,710,358,261
4025,NMYH-0218S,1,418,310,403
4026,QKQ-0218S,1,815,434.3,310
4027,QKQ-0215S,1,1657.5,711,304
4028,QKQ-0215S,1,148,466,356
4029,QKQ-0218S,1,366.5,347.5,312
4030,QKQ-0218S,1,762,276,264
4031,QKQ-0218S,1,447,441,46
4032,QKQ-0218S,1,771,558,353
4033,QKQ-0215S,1,488,158,303
4034,QKQ-0215S,1,488,158,303
4035,YMH-0218SD,1,2434.5,445,109
4036,QKQ-0218S,1,1556,398,408
4037,NMYH-0218S,1,666,279,308
4038,CBZP-0218S,1,456.5,128,321
4039,CBZP-0218S,1,212,208.5,318
4040,QKQ-0218S,1,2034,411,122
4041,QKQ-0218S,1,2398,348,320
4042,QKQ-0218SD,1,296,58,264
4043,QKQ-0218S,1,562,479,1
4044,QKQ-0218S,1,718.5,259.5,409
4045,NMYH-0215S,1,158,645,300
4046,NMYH-0218S,1,1057,297,307
4047,PSH-0418S,1,383,181.5,181
4048,NMYH-0218S,1,724,428,95
4049,084-0215S,1,321,172.5,330
4050,084-0218S,1,971,538,34
4051,QKQ-0218S,1,1108,509,125
4052,QKQ-0215S,1,331.5,398,116
4053,YW10-0225S,1,722,547,97
4054,NMYH-0218S,1,740,409,355
4055,NMYH-0218S,1,355,390,355
4056,QKQ-0215S,1,2396,950,303
4057,NMYH-0218S,1,734,330,403
4058,CBZP-0218S,1,896,248,318
4059,QKQ-0218S,1,850,355,240
4060,QKQ-0215S,1,288,118,300
4061,QKQ-0218S,1,669,171.5,300
4062,QKQ-0218S,1,833.5,465,322
4063,XXB-0215S,1,317,339,57
4064,QKQ-0218S,1,1461,296,290
4065,QKQ-0218S,1,1901,38,66
4066,QKQ-0218S,1,197,128,66
4068,QKQ-0215S,1,498,732,214
4069,XMJQ-0218S,1,220.5,308,18
4070,QKQ-0218S,1,2034,377.5,125
4071,QKQ-0218S,1,1243,58,116
4072,QKQ-0218S,1,947,367.5,40
4073,XMJQ-0218S,1,823,297,322
4074,QKQ-0215S,1,341,52.5,120
4075,QKQ-0215S,1,488,78,120
4076,NMYH-0218S,1,871,58,109
4077,QKQ-0218S,1,552,379,374
4078,QKQ-0215S,1,238,118,264
4079,QKQ-0215S,1,466,289,237
4080,KLXQ-0218S,1,735,520,312
4081,XMJQ-0215S,1,472,489,322
4082,NMYH-0215S,1,801.5,849.5,310
4083,QKQ-0215S,1,237,132.5,125
4084,QKQ-0218S,1,395,48,120
4085,QKQ-0218S,1,351.5,552,304
4086,QKQ-0218S,1,881,352,354
4087,QKQ-0218S,1,396,412.5,99
4088,NMYH-0218S,1,329,58,88
4089,CBZP-0218S,1,1525,258,263
4090,PSH-0418S,1,383,181.5,181
4091,NMYH-0215S,1,519.5,648,309
4092,QKQ-0218S,1,474.5,370,293
4093,QKQ-0218S,1,290,277.5,122
4094,QKQ-0218S,1,2398,560,303
4095,QKQ-0218S,1,408,538,127
4096,5-0218S,1,384,395,304
4097,084-0218S,1,422.5,179,34
4098,084-0215S,1,321,52.5,330
4099,QKQ-0218SD,1,2078,58,120
4100,NMYH-0218S,1,370,360,57
4101,QKQ-0215S,1,301.5,626.1,304
4102,QKQ-0218S,1,892,906,125
4103,QKQ-0215S,1,546,239,264
4104,QKQ-0218S,1,400,428,40
4105,QKQ-0218S,1,1998,448,40
4106,QKQ-0215S,1,400,676,312
4107,QKQ-0218S,1,918,310,318
4108,QKQ-0215S,1,438,118,46
4109,XMJQ-0215S,1,338,78,312
4110,QKQ-0215S,1,490,982,322
4111,QKQ-0215S,1,559.3,439,317
4112,QKQ-0218S,1,331,355,407
4113,QKQ-0218S,1,431,358,408
4114,QKQ-0218S,1,467,133,214
4115,NMYH-0218S,1,403,358,91
4116,QKQ-0215S,1,388,158,66
4117,QKQ-0218S,1,1485,279,409
4118,QKQ-0218S,1,2287.5,226,216
4119,QKQ-0218S,1,400,242,1
4120,QKQ-0218S,1,2398,580,353
4121,QKQ-0215S,1,1373,772,353
4122,QKQ-0218S,1,982,527,322
4123,5-0218S,1,626,395,263
4124,QKQ-0218S,1,1742,38,1
4125,QKQ-0218S,1,148,258,263
4127,QKQ-0218S,1,2098,530,125
4128,QKQ-0218S,1,397,432,99
4129,QKQ-0218S,1,1038,38,43
4130,QKQ-0218SD,1,298,78,261
4131,QKQ-0215S,1,388,78,304
4132,QKQ-0215S,1,327,442,40
4133,NMYH-0218S,1,1428,58,93
4134,QKQ-0218S,1,2034,348,309
4135,QKQ-0215S,1,338,158,125
4136,QKQ-0218S,1,832,308,311
4137,QKQ-0218S,1,1532,397,262
4138,QKQ-0218S,1,380,146,374
4139,QSYM-0218S,1,1064.5,495,118
4140,XXB-0215S,1,426.7,52.5,349
4141,XXB-0215S,1,288,78,76
4142,YGFX-0218S,1,748,395.5,76
4143,QSYM-0218S,1,2361,579,363
4144,QSYM-0218S,1,463,370,363
4145,XXB-0215S,1,488,238,83
4146,5-0218S,1,523,648,132
4147,XXB-0215S,1,253,92.5,399
4148,MNH-0215S,1,298,78,85
4149,MNH-0215S,1,342.5,52.5,85
4150,QSYM-0218SD,1,729,318,82
4151,5-0218S,1,514.5,133.5,347
4153,QSYM-0225S,1,742,582,142
4154,5-0218S,1,396,48,17
4155,SL-0218S,1,1062,247,234
4156,QSYM-0218S,1,498,593,247
4157,XYHX-0215S,1,418,868,342
4158,XYHX-0218S,1,799,524,252
4159,QKQ-0215S,1,512,92.5,142
4160,QSYM-0218S,1,593,558,139
4161,QSYM-0218S,1,944,298,306
4162,QSYM-0218S,1,762,429,234
4163,XYHX-0218S,1,655,198,342
4164,QSYM-0218S,1,1298,848,83
4165,XXB-0215S,1,388,78,13
4166,QSYM-0218S,1,2038,38,142
4167,5-0218SD,1,911,942,348
4168,QSYM-0218S,1,1260,58,83
4169,GDMY-0218S,1,2398,380,266
4170,QSYM-0218SD,1,2098,98,84
4171,5-0218S,1,482,38,273
4172,5-0218S,1,495,38,347
4173,QKQ-0215S,1,398,78,142
4174,XXB-0215S,1,497,489,246
4175,CGS-0218S,1,445,219,363
4176,QSYM-0218S,1,808,380,246
4177,XXB-0215S,1,298,198,145
4178,QSYM-0218S,1,471,397,118
4179,XYHX-0218SD,1,799,524.5,252
4180,5-0215S,1,479.5,458,347
4181,5-0218S,1,772,338,76
4182,XYHX-0218SD,1,932,58,344
4183,XXB-0215S,1,597,172.5,398
4184,XYHX-0218S,1,271,298,220
4185,QSYM-0215S,1,2001,756,286
4186,5-0218SD,1,1462,529,349
4187,XYHX-0215S,1,384.5,871,170
4189,QSYM-0218S,1,762,429,234
4190,5-0218S,1,495,38,347
4191,XXB-0215S,1,365,499,363
4192,5-0218S,1,444,548,254
4193,5-0215S,1,1901,808.5,254
4194,QSYM-0218S,1,563,550,366
4195,QKQ-0215S,1,503,499,142
4196,QSYM-0215S,1,480,767,357
4197,XYHX-0218S,1,301.5,310,251
4198,XYHX-0218S,1,203,310,342
4199,5-0215S,1,312.5,1010,347
4200,QSYM-0218S,1,278.5,320,363
4201,5-0218S,1,348,358,266
4202,5-0218S,1,521,101,30
4203,XXB-0215S,1,706,489,84
4204,PSXH-0418SD,1,1460.5,444,170
4205,XYHX-0218S,1,445,595,342
4206,MNH-0218SD,1,1458,58,341
4207,XYHX-0218S,1,385,505,252
4208,XYHX-0218S,1,462,279.5,220
4209,5-0218SD,1,2363,58,130
4210,QSYM-0215S,1,851.5,810,85
4211,XYHX-0218SD,1,562,557.5,342
4212,XXB-0218S,1,1884,395,242
4213,XXB-0218S,1,694,355,280
4214,QSYM-0218S,1,2308,430,234
4215,QSYM-0218S,1,964,482,50
4216,XXB-0218S,1,694,355,280
4217,JH-0218S,1,2369,648,29
4219,5-0218SD,1,298,318,348
4220,QSYM-0218S,1,466,280,140
4221,5-0218SD,1,1368,58,266
4222,QSYM-0218S,1,602,58,283
4223,XXB-0215S,1,705,132.5,84
4224,YDH-0215S,1,771,489,392
4225,QSYM-0218S,1,950,553,247
4226,XYHX-0218S,1,867,556,342
4227,MNH-0218S,1,969,390,17
4228,XYHX-0215S,1,473,411,340
4229,QSYM-0218S,1,1036,330,280
4230,5-0218S,1,322,48,12
4231,XYHX-0218S,1,1402,181,343
4232,5-0218SD,1,2206,557,130
4233,QKQ-0218S,1,1017,309,142
4234,QSYM-0218S,1,1663,560,357
4235,CGS-0218SD,1,1926,346,363
4236,QSYM-0218SD,1,561,608,81
4237,QSYM-0218S,1,563,298,288
4238,QSYM-0218S,1,1298,578,83
4239,XXB-0215S,1,563,212.5,83
4240,QSYM-0218S,1,1998,38,363
4241,XXB-0215S,1,338,78,280
4242,NJHL-0218S,1,682,347,280
4243,XYHX-0218S,1,163,300,220
4244,5-0218S,1,908.5,434,14
4245,XYHX-0218S,1,1690,38,170
4246,5-0215S,1,2001,471,349
4249,QSYM-0218S,1,381,359.5,141
4250,QSYM-0218S,1,1098,370,363
4251,QSYM-0218S,1,2078,580,126
4252,QSYM-0218S,1,370.5,548,398
4253,XXB-0218S,1,838,418.5,282
4254,QSYM-0218S,1,733,497,287
4255,QSYM-0218SD,1,2098,398,84
4256,5-0218SD,1,964,487.5,131
4257,5-0218SD,1,598,398,131
4258,5-0218S,1,343.5,325,131
4259,5-0218SD,1,2348,58,130
4260,XYHX-0218S,1,271.5,298,220
4261,QSYM-0218SD,1,1248,58,82
4262,QSYM-0218S,1,1422,506,139
4263,QSYM-0218S,1,129.5,506.5,139
4264,5-0225S,1,737,547,13
4265,QSYM-0218S,1,511,555,247
4266,XXB-0215S,1,498,158,363
4267,XYHX-0218S,1,495,48,340
4268,YSH-0215S,1,343,92.5,130
4269,QSYM-0218S,1,439,392,143
4270,XXB-0218S,1,568,286.5,246
4271,5-0218S,1,510,58,58
4272,MNH-0218S,1,2398,410,17
4273,QSYM-0218S,1,278.5,320,363
4275,QSYM-0218SD,1,361,560,84
4276,QSYM-0218S,1,542,278,83
4277,5-0218SD,1,292,328,132
4278,XXB-0218SD,1,2043.5,377.5,287
4279,QSYM-0218S,1,312,58,399
4280,YGFX-0218S,1,395,160,76
4281,5-0218S,1,2038,38,205
4282,QSYM-0218SD,1,562,147,86
4283,QSYM-0218S,1,370.5,548,398
4284,QSYM-0218S,1,2298,340,281
4285,MNH-0218S,1,820,390,17
4286,XXB-0215S,1,482.5,389,76
4287,5-0218S,1,362,58,205
4288,XXB-0215S,1,388,78,348
4289,QSYM-0218S,1,692,198,357
4290,QSYM-0218S,1,858,773,142
4291,QSYM-0218S,1,479,378,118
4293,QSYM-0218S,1,512,574,247
4294,YDH-0215S,1,770,92.5,392
4295,QSYM-0218S,1,808,380,246
4296,XYHX-0218S,1,1495,519,341
4297,5-0218S,1,761,198,131
4298,5-0218S,1,761,198,131
4299,XYHX-0218S,1,487,121.5,340
4300,XYHX-0218S,1,393,308,170
4301,QSYM-0218S,1,607,58,288
4302,5-0218S,1,658,68,351
4303,QSYM-0218S,1,658,433,143
4304,QKQ-0218S,1,1988.5,424,142
4305,5-0218S,1,941,790,15
4306,5-0218S,1,748,397,76
4307,QSYM-0218S,1,810,307,64
4308,QSYM-0218S,1,1948,580,243
4309,5-0218S,1,598,38,25
4310,5-0218SD,1,2338,58,32
4311,QSYM-0218SD,1,437,557,287
4312,QSYM-0218S,1,2034,548,84
4313,QSYM-0215S,1,411,912,84
4314,XYHX-0218S,1,393,308,170
4315,QSYM-0218S,1,2284,435,166
4316,XXB-0218SD,1,559.5,387.5,286
4317,5-0218S,1,521,101,30
4318,5-0218SD,1,631,358,131
4319,5-0218SD,1,292,347,130
4320,MNH-0215S,1,518.5,239,220
4321,5-0218S,1,510,427,58
4322,QSYM-0218S,1,573,327,74
4323,5-0218S,1,2398,380,266
4324,QSYM-0218S,1,480,447,126
4325,XYHX-0218S,1,312,577,342
4326,5-0218S,1,347,48,132
4327,QSYM-0218S,1,951,553,247
4328,QSYM-0218S,1,951,592,247
4329,5-0215S,1,398,562,347
4331,5-0215S,1,1955,772,12
4332,5-0218S,1,2384,395.5,12
4333,5-0218SD,1,2234,383,132
4334,QSYM-0218S,1,483,304,285
4335,QSYM-0218S,1,771,58,242
4336,QSYM-0218S,1,544.5,278,288
4337,QSYM-0218SD,1,602,749,283
4338,QSYM-0218S,1,262,344.5,166
4339,YDH-0218S,1,836,536,392
4340,5-0218SD,1,1615,78,336
4341,QSYM-0218SD,1,2383,58,82
4342,5-0218S,1,2108,274,77
4343,5-0218S,1,1081,58,131
4344,5-0218SD,1,1547,58,131
4345,QSYM-0218S,1,1870,183,49
4347,XYHX-0218S,1,438,498.5,341
4348,5-0218SD,1,804,446,336
4349,XXB-0215S,1,375,52.5,247
4350,QSYM-0218S,1,563,550,366
4351,QSYM-0218S,1,1948,580,243
4352,XXB-0215S,1,403,132.5,126
4353,XXB-0215S,1,404,389,126
4354,QSYM-0218S,1,438,373,143
4355,QSYM-0215S,1,888,439,143
4356,QSYM-0218S,1,661,682,280
4357,PKQL-0418S,1,608,257.5,145
4358,XXB-0215S,1,338,78,349
4359,QKQ-0218S,1,774,415,141
4360,XXB-0218S,1,382.5,328,366
4361,XYHX-0218S,1,502,310,342
4362,QSYM-0218S,1,272,762,234
4363,5-0218S,1,784,58,30
4364,QSYM-0218S,1,2263,385,144
4365,QSYM-0215S,1,551.5,620,83
4366,XXB-0215S,1,488,238,83
4367,QKQ-0225S,1,845,342.5,166
4368,XXB-0215S,1,425,92.5,273
4369,QSYM-0215S,1,198,439,143
4370,QSYM-0218S,1,858,773,142
4371,QSYM-0218S,1,951,53,247
4372,XYHX-0215S,1,2098,411,340
4373,QSYM-0218S,1,820,58,142
4374,5-0218S,1,772,58,12
4375,QSYM-0218S,1,498.5,580,357
4376,XYHX-0218S,1,359,310,251
4377,QSYM-0215S,1,1021,554,306
4378,QSYM-0218S,1,460,369,363
4379,QSYM-0215S,1,301.5,769,306
4380,XXB-0215S,1,438,158,400
4381,5-0218S,1,399,578,266
4382,5-0218S,1,227,250,218
4384,NBSY-0215S,1,338,238,75
4385,5-0218S,1,444,130.5,132
4386,XXB-0215S,1,425,92.5,273
4387,QSYM-0218S,1,250,369.5,363
4388,QSYM-0218S,1,851,577,285
4389,QSYM-0218S,1,742,38,402
4390,QSYM-0218S,1,810,58,64
4392,QSYM-0215S,1,198,839,143
4393,QSYM-0215S,1,195,1131,142
4394,5-0215S,1,2001,846,346
4395,QSYM-0218S,1,741,382,141
4396,QSYM-0218S,1,401,83,142
4397,QSYM-0218S,1,498.5,580,357
4398,XMJQ-0218S,1,838,38,29
4399,QSYM-0218SD,1,602,749,283
4400,QSYM-0218S,1,733,547,288
