item_id,item_material,item_num,item_length,item_width,item_order
5115,QKQ-0218S,1,751,408,522
5116,QKQ-0225S,1,823,330,493
5117,QKQ-0218S,1,369,308,297
5118,QKQ-0218S,1,714,340,230
5119,QKQ-0215S,1,785,1077,230
5120,QKQ-0218S,1,1426,377,104
5121,QKQ-0218S,1,2296,450.5,168
5122,LMW-0218S,1,478,475,32
5123,QKQ-0218S,1,419.9,550,379
5124,QKQ-0215S,1,2301,307,260
5125,QKQ-0218S,1,564.5,413.5,492
5127,YGKQ-0418S,1,2303,406,456
5128,QKQ-0218S,1,1203,305.5,194
5129,LMW-0218S,1,248,279,382
5130,QKQ-0218S,1,472,329,527
5131,QKQ-0218S,1,461,195,520
5132,QKQ-0215S,1,238,158,382
5133,QKQ-0218S,1,304.5,49,200
5134,ALJQ-0218S,1,2198,580,110
5135,MNH-0218S,1,1960,377,536
5136,QKQ-0215S,1,398,902,517
5137,QKQ-0225S,1,390,307,389
5139,QKQ-0218S,1,298,328,298
5140,FMB-0215S,1,2064.5,337,463
5141,QKQ-0218SD,1,1300,298,137
5142,QKQ-0218S,1,445,48,199
5143,QKQ-0215S,1,262,439,518
5144,QKQ-0218S,1,1112,499,384
5145,QKQ-0218S,1,832,297,105
5146,ZYF-0218S,1,872,323,200
5147,QKQ-0218S,1,817,58,492
5148,QKQ-0218S,1,714,340,230
5149,QKQ-0215S,1,392,339,423
5150,QKQ-0218SD,1,741,527,436
5151,QKQ-0215S,1,487,439,9
5152,QKQ-0218S,1,851.5,377,423
5153,HT9-0218S,1,229,199.5,307
5154,QKQ-0218S,1,1593,38,197
5155,QKQ-0218S,1,447,326,378
5156,QKQ-0218S,1,701,428,491
5157,QKQ-0225S,1,1095,448,491
5158,QKQ-0218S,1,980,170.5,525
5159,QKQ-0215S,1,473,289,463
5160,QKQ-0215S,1,1901,401,299
5161,QKQ-0218S,1,870,522,63
5162,HT9-0218S,1,352,308,307
5164,QKQ-0215S,1,753,557,297
5165,QKQ-0218S,1,873,38,106
5166,QKQ-0218SD,1,741,527,436
5167,QKQ-0218SD,1,741,529,436
5168,QKQ-0218S,1,300,58,302
5169,QKQ-0218S,1,778.5,168,106
5170,QKQ-0218S,1,765,355,106
5171,QKQ-0215S,1,238,198,105
5172,QKQ-0218S,1,445,181,168
5173,QKQ-0218S,1,736.6,556,168
5174,QKQ-0215S,1,398,472,527
5175,QKQ-0215S,1,2001,741,436
5176,FMB-0218S,1,1647,378,463
5177,QKQ-0218S,1,447,131,305
5178,QKQ-0218S,1,384.5,423,304
5179,QKQ-0218S,1,746,78,106
5180,QKQ-0215S,1,525,132.5,194
5181,QKQ-0225S,1,445,598,297
5182,QKQ-0218S,1,837,268,106
5183,XXB-0218S,1,2039,428,479
5184,QKQ-0218S,1,741,58,436
5186,ZYF-0218S,1,625,380.3,199
5187,LMW-0225S,1,1524,398,31
5188,QKQ-0218SD,1,1698,58,518
5189,QKQ-0218SD,1,2355.5,375.2,260
5190,QKQ-0215S,1,238,158,382
5191,QKQ-0218S,1,565,419,229
5192,QKQ-0218S,1,808,437.5,302
5193,QKQ-0218S,1,2001,38,423
5194,MNH-0218S,1,1998,398,536
5195,QKQ-0218S,1,555,344,522
5196,NHJB-0218S,1,801,507,393
5197,QKQ-0218S,1,2198,480,381
5199,QKQ-0215S,1,288,118,106
5200,QKQ-0215S,1,288,118,106
5201,NHQL-0218S,1,462,379,458
5202,GHSS-0215S,1,338,158,108
5203,QKQ-0215S,1,841,402,105
5204,QKQ-0218S,1,757.4,192,383
5205,QKQ-0218S,1,907,536,519
5206,QKQ-0218S,1,470,258,339
5207,QKQ-0218S,1,962,58,339
5208,XXB-0218S,1,419.5,396.8,296
5209,QKQ-0218S,1,620,426,522
5210,QKQ-0218S,1,660,58,522
5211,QKQ-0225S,1,841,1098,296
5212,PGBL-0418S,1,914,443.5,134
5213,QKQ-0218SD,1,740,508,436
5214,QKQ-0215S,1,404.5,522,296
5215,XXB-0218S,1,2017,428.5,137
5216,QSYM-0218S,1,262,491.5,63
5217,QKQ-0218S,1,1901,579,299
5218,QKQ-0218S,1,1112,58,384
5219,QKQ-0215S,1,742,1137,493
5220,QKQ-0215S,1,1627.5,370,297
5221,QKQ-0218SD,1,826,538,137
5223,QKQ-0218SD,1,600,58,137
5224,QKQ-0218S,1,173,380,106
5225,QKQ-0218S,1,579.5,430.5,383
5226,MNH-0218S,1,718,111.5,389
5227,QKQ-0218S,1,511,324,423
5228,QKQ-0218SD,1,444,313,200
5229,QKQ-0218S,1,901,308,517
5230,QKQ-0218S,1,717,38,423
5231,QKQ-0218S,1,424.5,579,305
5232,QKQ-0215S,1,530,289,388
5233,QKQ-0225S,1,737,597,479
5234,QKQ-0218S,1,479,38,230
5235,XXB-0218S,1,482,428,137
5236,QKQ-0218S,1,294.5,458,297
5237,QKQ-0218S,1,522,327,296
5238,QKQ-0218S,1,930,428,231
5239,QKQ-0215S,1,403,489,63
5240,LMW-0218S,1,423,378,31
5241,QKQ-0218S,1,791,58,295
5242,QKQ-0218S,1,434,556,168
5243,QKQ-0215S,1,438,118,169
5244,QKQ-0218S,1,1225,466,527
5245,QKQ-0218S,1,796,58,195
5246,QKQ-0215S,1,288,118,134
5247,QKQ-0215S,1,1330,723,352
5248,LMW-0218S,1,714.5,498,9
5249,QKQ-0218S,1,838,368,423
5250,ZYF-0218S,1,411,322,200
5251,QKQ-0218SD,1,974,495,107
5252,QKQ-0218S,1,723,328,434
5253,QKQ-0218S,1,1187,327,297
5254,QKQ-0215S,1,338,118,380
5255,QKQ-0215S,1,493,974,107
5256,QKQ-0215S,1,338,158,104
5257,QKQ-0218S,1,1934,430.8,383
5258,QKQ-0218S,1,2278,558,519
5259,QKQ-0218S,1,503,358,31
5260,QKQ-0215S,1,1312,950.5,32
5261,QKQ-0215S,1,388,118,491
5262,QKQ-0215S,1,1901,820,305
5263,QKQ-0218S,1,487,579,299
5264,QKQ-0215S,1,288,118,388
5265,QKQ-0218S,1,1127,322,200
5266,JH-0218S,1,306,308,260
5267,QKQ-0218S,1,2355.5,348,260
5268,QKQ-0218S,1,816,558,492
5269,JH-0218S,1,598,332,455
5270,FMB-0218S,1,1609,58,463
5271,QKQ-0215S,1,238,198,105
5272,QKQ-0215S,1,1324,128.5,63
5273,QKQ-0215S,1,1901,382,352
5274,QKQ-0218S,1,796,555,195
5275,PKQL-0418S,1,1170.5,394,378
5276,QKQ-0218S,1,306,306,260
5277,QKQ-0215S,1,589,339,421
5278,QKQ-0218S,1,1698,580,299
5279,QKQ-0218S,1,462,379,493
5280,YGKQ-0418SD,1,1657,57,456
5281,QKQ-0218S,1,796,58,195
5282,XXB-0218S,1,294,445,298
5283,QKQ-0215S,1,338,118,458
5284,QKQ-0218S,1,457,329,231
5285,QKQ-0218S,1,2238,38,493
5286,QKQ-0215S,1,1668.5,412,352
5287,QKQ-0218S,1,131,48,295
5288,QKQ-0218S,1,2340,384,169
5289,QKQ-0215S,1,238,158,194
5290,QKQ-0218S,1,2098,329,377
5291,LMW-0218S,1,344.5,358,31
5292,MNH-0218S,1,762,377,536
5293,QKQ-0218S,1,711,307.5,389
5294,QKQ-0218S,1,837,58,479
5295,QKQ-0218S,1,445,48,436
5296,QKQ-0215S,1,438,118,9
5297,QKQ-0225S,1,1238,518,232
5298,QKQ-0218S,1,873,278,302
5299,HYBW-0215S,1,2362,498,378
5300,QKQ-0218S,1,544,372,423
5301,QKQ-0218S,1,357,647,526
5302,QKQ-0218S,1,1646,328,297
5303,XXB-0218S,1,1892.5,435,297
5304,QKQ-0218S,1,341,340,230
5305,YDBS-0218S,1,2075,58,108
5306,GHSS-0218S,1,1302,807,389
5307,QKQ-0218S,1,430,58,32
5309,QKQ-0218SD,1,668,58,523
5310,QKQ-0218S,1,306,306,260
5311,QKQ-0215S,1,392,339,423
5312,HT9-0218S,1,1198,258,306
5313,QKQ-0218S,1,853,174.5,299
5314,QKQ-0215S,1,419.5,487,299
5315,NMYH-0218S,1,645,38,421
5316,NJYH-0218S,1,148,448,299
5317,QKQ-0215S,1,2081,808,492
5318,QKQ-0218S,1,612,307,523
5319,XXB-0218S,1,472,419,136
5320,FMB-0218S,1,497,38,463
5321,QKQ-0218S,1,368,58,297
5322,QKQ-0218S,1,1388,58,297
5323,QKQ-0215S,1,663.5,439,438
5326,QKQ-0218S,1,437,548,352
5327,QKQ-0218S,1,655,330,389
5329,QKQ-0218S,1,847,337.5,302
5330,MNH-0218S,1,779,762,536
5331,XXB-0218S,1,298,126,296
5332,LMW-0218S,1,2063,277,382
5333,NHJB-0215S,1,442.5,601,393
5334,QKQ-0225S,1,1138,329,493
5335,QKQ-0218SD,1,327,58,517
5336,FMB-0218S,1,171.5,357,463
5337,QKQ-0218S,1,851,558,297
5338,QKQ-0218S,1,837,579,479
5339,QKQ-0215S,1,345,172.5,105
5340,QKQ-0215S,1,438,118,168
5341,QKQ-0218S,1,2296,450.5,168
5342,QKQ-0215S,1,543.5,771,378
5343,QKQ-0218S,1,2034,396.5,527
5344,QKQ-0218S,1,1022,278,524
5346,QKQ-0218S,1,1934,425,299
5347,QKQ-0215S,1,545,239,194
5348,FMB-0218S,1,2083,298,463
5349,QKQ-0218S,1,837,58,106
5350,QKQ-0215S,1,405,92.5,458
5351,QKQ-0218S,1,586,305,307
5352,QKQ-0218S,1,847,197,302
5353,QKQ-0218S,1,980,38,525
5354,QKQ-0218S,1,852.5,497.8,381
5355,QKQ-0218S,1,848,38,423
5356,QKQ-0218S,1,861,832,105
5357,QKQ-0218SD,1,974,495,107
5358,HYBW-0215S,1,1920,406,105
5359,QKQ-0215S,1,438,158,524
5360,QKQ-0218S,1,1798,48,352
5361,JH-0218S,1,307,327,260
5362,QKQ-0215S,1,819.5,976.6,381
5363,QKQ-0225S,1,772,597,297
5365,QKQ-0218S,1,1988,562,423
5366,QKQ-0218S,1,873,278,302
5367,LMW-0215S,1,1966,807,382
5368,QKQ-0218S,1,373,558,295
5369,QKQ-0218S,1,429.5,431,300
5370,PGBL-0418SD,1,914,443.5,134
5372,QKQ-0215S,1,463,92.5,463
5373,QKQ-0218S,1,851.5,388,231
5374,QKQ-0218S,1,2324,405,518
5375,QKQ-0215S,1,504.4,132.5,382
5376,QKQ-0215S,1,2200,80,381
5377,QKQ-0215S,1,514.5,475.4,381
5378,QKQ-0215S,1,288,198,521
5379,FMB-0218S,1,113,347,388
5380,QKQ-0215S,1,419.5,401,299
5381,QKQ-0218SD,1,623,58,492
5382,QKQ-0218S,1,341,340,230
5383,QKQ-0218S,1,2408,38,442
5384,HT9-0218S,1,272,219,307
5385,HT9-0218S,1,903,330,307
5386,NJYH-0218S,1,642,78,299
5387,QKQ-0218S,1,850,560,297
5388,YDBS-0218S,1,195,372,108
5389,QKQ-0218S,1,368,577,297
5390,HYBW-0215S,1,1981,837,106
5391,QKQ-0218SD,1,2308,58,517
5392,QKQ-0218S,1,655,290,389
5393,QKQ-0218S,1,173,376.5,106
5394,QKQ-0218S,1,837,577,479
5395,QKQ-0218S,1,288.5,321.5,493
5396,HT9-0218S,1,778,237.5,306
5397,QKQ-0218S,1,521,308,296
5398,QKQ-0218S,1,816,847,302
5399,ALJQ-0218S,1,810,558,110
5400,QKQ-0218S,1,2296,450,168
5401,MNH-0215S,1,98,694,389
5402,PKQL-0418S,1,851.5,394,378
5403,MNH-0218S,1,2001,529,527
5404,MNH-0215S,1,617.4,132.5,527
5405,QKQ-0215S,1,488,118,299
5406,QKQ-0218S,1,207.5,275,231
5407,NMYH-0218S,1,1310,58,421
5408,NJYH-0215S,1,129.5,642,299
5409,QKQ-0218S,1,1876.5,579,297
5411,QKQ-0218S,1,419.5,307,134
5412,FMB-0215S,1,171.5,520,463
5413,QKQ-0218S,1,459,329,231
5414,NJYH-0215S,1,586,389,299
5415,MNH-0215S,1,499.5,783.4,527
5416,QKQ-0218SD,1,2355.5,375.2,260
5417,QKQ-0218SD,1,427,148,522
5418,QKQ-0218S,1,974,58,107
5419,QKQ-0215S,1,712,902,517
5420,QKQ-0218SD,1,1883,476,107
5421,QKQ-0215S,1,646,172.5,104
5422,LMW-0218S,1,576,313,196
5423,QKQ-0218S,1,2340,384,169
5424,MNH-0215S,1,789.5,514,389
5425,QKQ-0218S,1,1037,323,278
5426,QKQ-0218SD,1,412,278,137
5427,MNH-0218S,1,761,356,536
5428,QKQ-0215S,1,382,416,63
5429,QKQ-0218S,1,438,580,299
5430,QKQ-0215S,1,487,439,9
5431,QKQ-0218S,1,494.5,434.5,493
5432,QKQ-0215S,1,506.5,92.5,380
5433,QKQ-0215S,1,463,92.5,463
5434,QKQ-0218S,1,544,161,463
5435,QKQ-0215S,1,448,557,297
5436,QKQ-0215S,1,1901,391,305
5437,LMW-0218S,1,2101,579,438
5439,QKQ-0218S,1,454,168.5,198
5440,QKQ-0218S,1,1998,578,197
5441,QKQ-0218S,1,1998,327,378
5442,QKQ-0218S,1,304.5,562,200
5443,QKQ-0218S,1,898,380,493
5444,QKQ-0218S,1,405,579,479
5445,MNH-0218S,1,762,58,536
5446,QKQ-0218S,1,792,246.5,405
5447,QKQ-0218S,1,2134,414.7,438
5448,QKQ-0218S,1,761,562,199
5449,QKQ-0218S,1,482,58,296
5450,QKQ-0218SD,1,2380,58,168
5451,QKQ-0218S,1,1112,499,384
5452,QKQ-0218S,1,852.5,497.8,381
5453,QKQ-0215S,1,178,1037,278
5454,XXB-0218S,1,1457,407,295
5455,QKQ-0215S,1,851.5,448,423
5456,QKQ-0218S,1,873,377.5,302
5457,QKQ-0215S,1,764,489,299
5458,QKQ-0218S,1,669,241,421
5459,QKQ-0218S,1,447,195,383
5460,QKQ-0218S,1,907,555,519
5461,QKQ-0218S,1,795,310,197
5462,QKQ-0218S,1,832,58,389
5463,MNH-0218S,1,526,317,389
5464,QKQ-0215S,1,382,729,377
5465,QKQ-0218S,1,898,380,493
5466,NJBB-0218S,1,2368,578,456
5467,QKQ-0218S,1,648,98,231
5468,QKQ-0218S,1,792,58,405
5469,XXB-0218S,1,419.5,396.8,296
5470,QKQ-0218S,1,741,557,520
5471,QKQ-0218S,1,304.5,49,200
5472,QKQ-0218S,1,483,578,197
5473,ZYF-0218S,1,835,222,200
5474,QKQ-0215S,1,1901,374,295
5475,QKQ-0218S,1,712,297,389
5476,QKQ-0218S,1,394,192,519
5477,YDBS-0225S,1,1498,448,220
5478,QKQ-0215S,1,1312,375,32
5479,QKQ-0218S,1,347,38,196
5480,QKQ-0215S,1,790,643.5,377
5481,QKQ-0218S,1,980,361,525
5482,QKQ-0218S,1,439.5,415,305
5483,QKQ-0218S,1,779,169,106
5484,QKQ-0225S,1,810,307,389
5486,HT9-0218S,1,936,118,479
5487,QKQ-0218S,1,294.5,458,297
5488,ALJQ-0218S,1,391,577,110
5489,ALJQ-0218S,1,820,579,110
5490,QKQ-0215S,1,345,172.5,105
5491,QKQ-0215S,1,600,80,383
5492,XXB-0218S,1,1934,406,352
5493,QKQ-0218S,1,593,326,378
5494,QKQ-0218S,1,2162,569,379
5495,QKQ-0215S,1,538,289,388
5496,QKQ-0218S,1,979,358,442
5497,QKQ-0218S,1,298,328,298
5498,XXB-0218S,1,419.5,275,296
5499,QKQ-0215S,1,628,878,232
5500,QKQ-0218S,1,2088,500,232
5501,MNH-0218S,1,816,378,536
5503,QKQ-0215S,1,466.5,92.5,278
5504,QKQ-0218S,1,2114,413.5,492
5505,QKQ-0218S,1,564.5,413.5,492
5506,QKQ-0215S,1,772,1172,297
5507,XXB-0218S,1,472,407,295
5508,QKQ-0218S,1,2142,58,383
5509,QKQ-0218S,1,760,508,524
5510,QKQ-0218S,1,1934,431,300
5511,QKQ-0218S,1,784,1058,296
5512,QKQ-0215S,1,338,238,31
5513,QKQ-0218S,1,299,303,200
5514,QKQ-0218S,1,373,417,493
5515,QKQ-0218S,1,473,580,300
5516,QKQ-0218S,1,818,366,230
5517,QKQ-0215S,1,401,392,299
5518,QKQ-0218S,1,898,380,493
5519,QKQ-0218S,1,901,536,520
5520,NHJB-0215S,1,442.5,801,393
5521,QKQ-0218S,1,255.5,455,521
5522,QKQ-0215S,1,737,846.5,479
5523,QKQ-0215S,1,1991,756,232
5524,QKQ-0218S,1,1931,377,423
5525,LMW-0215S,1,344.5,987,31
5526,QKQ-0218S,1,832,329,389
5527,XXB-0218S,1,484,495,339
5528,QKQ-0218S,1,901,308,517
5529,ALJQ-0218S,1,390,558,110
5530,QKQ-0218S,1,848,448,229
5531,QKQ-0225S,1,758,348,301
5532,QKQ-0215S,1,438,78,305
5533,GHSS-0215S,1,634,339,108
5534,QKQ-0218S,1,870,460,32
5535,QKQ-0218S,1,2168,348,196
5536,QKQ-0218S,1,1934,434.5,379
5537,QKQ-0215S,1,690,289,106
5538,QKQ-0215S,1,288,198,521
5539,QKQ-0218S,1,808,577,492
5540,QKQ-0218S,1,1147,357,380
5541,XXB-0218S,1,2017,428.5,137
5542,XXB-0215S,1,438,78,296
5543,QKQ-0218S,1,2296,450.5,168
5544,QKQ-0218S,1,1998,329,378
5545,QKQ-0218S,1,1602,58,518
5547,QKQ-0215S,1,248.5,489,200
5548,XXB-0218S,1,1254,590,297
5549,QKQ-0215S,1,419.5,831,299
5550,YDBS-0215S,1,195,685,108
5551,QKQ-0215S,1,371,92.5,134
5552,QKQ-0215S,1,1319.5,832,479
5553,QKQ-0218S,1,412,78,298
5554,QKQ-0215S,1,486,92.5,9
5555,QKQ-0215S,1,486,92.5,9
5556,QKQ-0215S,1,1901,851.4,383
5557,QKQ-0215S,1,275,439,168
5558,XXB-0215S,1,288,198,378
5559,NHJB-0218S,1,1948,598,393
5560,ZYF-0218S,1,298.5,128,200
5561,QKQ-0225S,1,1472,737,479
5562,QKQ-0218S,1,1768,38,302
5563,QKQ-0218S,1,711,328,389
5564,QKQ-0215S,1,406,339,458
5565,MNH-0218S,1,1092,342,423
5566,QKQ-0218S,1,494.5,302,493
5567,QKQ-0218S,1,428,580,295
5568,QKQ-0218S,1,131,48,296
5569,QKQ-0215S,1,238,198,105
5570,QKQ-0218S,1,579.5,430.8,383
5571,LMW-0218S,1,1486,377,31
5572,QKQ-0215S,1,179.5,601,194
5573,QKQ-0215S,1,605,439,199
5574,QKQ-0218S,1,492,58,198
5575,QKQ-0218S,1,838,368,423
5576,NJYH-0215S,1,586,389,299
5577,QKQ-0215S,1,1700,80,377
5578,QKQ-0218S,1,876.5,497.8,381
5579,ALJQ-0218SD,1,820,58,110
5580,QKQ-0225S,1,831,560,479
5581,QKQ-0218S,1,792,279,405
5582,HT9-0218S,1,271,200,307
5583,QKQ-0218S,1,791,58,295
5584,QKQ-0218S,1,749,58,169
5586,QKQ-0218S,1,471,310,527
5587,QKQ-0218S,1,1901,579,383
5588,QKQ-0218S,1,643.5,499,384
5589,QKQ-0218S,1,753,516,390
5591,MNH-0218S,1,1092,342,423
5592,QKQ-0218S,1,811,58,305
5593,QKQ-0218SD,1,548,138,493
5594,QKQ-0218S,1,831,560,299
5595,QKQ-0218S,1,1823,395,197
5596,QKQ-0218S,1,1823,395,197
5597,MNH-0215S,1,637,52.5,389
5598,QKQ-0218S,1,579.5,434.5,379
5599,QKQ-0218S,1,516,168,390
5600,QKQ-0218SD,1,2433,347.5,260
5601,XXB-0218S,1,2017,428.5,137
5602,QKQ-0218S,1,447,131,305
5603,NJYH-0218S,1,642,447,299
5604,QKQ-0218S,1,557,379,297
5605,QKQ-0218S,1,711,328,389
5606,QKQ-0218S,1,2050,38,295
5608,QKQ-0215S,1,406,339,458
5609,QKQ-0218S,1,792,246.5,405
5610,QKQ-0218S,1,448.5,142,63
5612,MNH-0218S,1,297,328,389
5613,QKQ-0215S,1,525,132.5,194
5614,QKQ-0218S,1,483,578,197
5616,NMYH-0218S,1,330,378,421
5617,XXB-0215S,1,438,78,296
5618,QKQ-0218S,1,555,344,522
5619,QKQ-0218S,1,659,406,522
5620,QKQ-0218SD,1,347,58,517
5622,QKQ-0218S,1,379,307.5,297
5623,QKQ-0218S,1,443,580,305
5624,PKQL-0418SD,1,737,442,134
5625,QKQ-0218S,1,2378,38,479
5626,QKQ-0218S,1,760,508,524
5627,MNH-0215S,1,789.5,526,389
5628,QKQ-0218S,1,542.5,191,491
5629,QKQ-0215S,1,526,239,194
5630,XXB-0215S,1,724,289,378
5631,QKQ-0215S,1,294.9,92.5,379
5632,QKQ-0218S,1,1696,58,137
5633,QKQ-0218S,1,1973,580,296
5634,QKQ-0218S,1,934.5,366,230
5635,QKQ-0218S,1,1112,58,384
5637,QKQ-0218S,1,506,434.5,493
5638,QKQ-0218S,1,832,297,389
5639,NJYH-0218S,1,1671,580,300
5640,QKQ-0215S,1,405,92.5,458
5641,QKQ-0215S,1,338,198,104
5642,QKQ-0218SD,1,1718,58,518
5643,QKQ-0218S,1,2198,480,381
5644,QKQ-0215S,1,439.5,872,339
5645,HT9-0218S,1,662,298,170
5646,FMB-0215S,1,171.5,520,463
5647,QKQ-0218S,1,792,246.5,405
5648,QKQ-0218S,1,711,158,195
5649,QKQ-0218S,1,796,58,195
5650,QKQ-0225S,1,1368,498,352
5651,QKQ-0218S,1,2103,580,479
5652,QKQ-0218S,1,851,83,297
5653,QKQ-0218S,1,398,460,304
5655,HT9-0218S,1,2108,558,307
5656,QKQ-0215S,1,488,78,63
5657,QKQ-0218S,1,131,48,295
5658,LMW-0215S,1,173,410,196
5659,QKQ-0218S,1,746,302.5,200
5660,XXB-0218S,1,482,428,137
5661,QKQ-0218S,1,837,287,106
5662,QKQ-0215S,1,709,289,106
5663,QKQ-0218S,1,820,579,305
5664,YGKQ-0418S,1,445.5,394,536
5665,QKQ-0218S,1,417,159.5,457
5666,QKQ-0218S,1,1934,434.5,379
5667,QKQ-0218S,1,412.2,550,379
5668,QKQ-0218S,1,832,297,105
5669,QKQ-0218S,1,557,379,297
5670,QKQ-0218S,1,374,58,295
5671,NJBB-0218S,1,1678,58,456
5672,QKQ-0218S,1,128.5,505,63
5673,QKQ-0218S,1,2113,318,198
5674,QKQ-0218S,1,385.5,558,295
5675,QKQ-0218S,1,394,58,296
5676,QKQ-0218S,1,412,58,352
5677,QKQ-0218S,1,347,38,196
5678,HT9-0218S,1,853.5,328,306
5679,XXB-0218S,1,1934,396.8,296
5680,QKQ-0218S,1,748,180,457
5681,QKQ-0215S,1,338,118,423
5682,QKQ-0218S,1,373,417,493
5683,MNH-0218S,1,762,377,536
5684,QKQ-0215S,1,438,78,305
5685,MNH-0218S,1,1715,38,536
5686,QKQ-0215S,1,404.5,774.5,296
5687,QKQ-0218S,1,181,48,169
5688,QKQ-0218S,1,2162,569,379
5689,QKQ-0218S,1,425,195,520
5690,NHJB-0218S,1,801,507,393
5691,QKQ-0218S,1,773,578,297
5692,QKQ-0218S,1,394,408,229
5693,QKQ-0215S,1,708,92.5,106
5694,QKQ-0218S,1,715,546,524
5695,QKQ-0218S,1,731,283,196
5696,LMW-0218S,1,1486,377,31
5697,QKQ-0218S,1,652,330,493
5698,QKQ-0218S,1,746,78,106
5699,QKQ-0218S,1,756,58,232
5700,HYBW-0225S,1,2350,399,106
5701,QKQ-0218S,1,2114,413.5,492
5702,QKQ-0215S,1,487,439,9
5703,QKQ-0218SD,1,397,121,232
5704,QKQ-0218S,1,951,1104.5,299
5705,QKQ-0218S,1,434.5,520,299
5706,YDBS-0215S,1,195,675,108
5707,QKQ-0218S,1,198,326.5,194
5708,QKQ-0218S,1,882,58,168
5709,QKQ-0218S,1,298,198,198
5710,LMW-0218S,1,423,378,31
5711,QKQ-0218S,1,1022,278,524
5712,YGKQ-0418SD,1,2427,596,456
5713,QKQ-0218S,1,1628,525,63
5714,QKQ-0218S,1,820.5,389,308
5715,QKQ-0218S,1,756,58,232
5716,QKQ-0218S,1,537,161.5,9
5717,QKQ-0215S,1,288,198,521
5718,QKQ-0218S,1,392,58,339
5719,QKQ-0218S,1,2288,650,526
5720,QKQ-0218S,1,760,578,137
5721,QKQ-0218S,1,410,161,195
5722,QKQ-0215S,1,294.5,447,297
5723,QKQ-0215S,1,841,850,105
5724,QKQ-0218S,1,882,556,168
5725,QKQ-0218S,1,448,536,519
5726,QKQ-0215S,1,1901,796,195
5727,QKQ-0215S,1,2263,435,168
5728,QKQ-0218SD,1,575,58,518
5729,QKQ-0218S,1,2368,378,442
5730,XXB-0218S,1,818,495,442
5731,QKQ-0218S,1,748,492,231
5732,HT9-0218S,1,853.5,328,306
5733,QKQ-0215S,1,438,118,9
5734,HT9-0218S,1,853,328,307
5735,QKQ-0218SD,1,575,58,520
5736,ZYF-0218SD,1,448,323,200
5737,QKQ-0218S,1,974,58,107
5738,QKQ-0218S,1,1514,320,523
5739,XXB-0215S,1,769,52.5,137
5740,NJYH-0225S,1,734,473,300
5741,QKQ-0218S,1,2328,58,524
5742,QKQ-0215S,1,788,289,198
5743,QKQ-0218S,1,298,38,524
5744,FMB-0218S,1,113,347,388
5745,QKQ-0218S,1,1118,38,457
5746,QKQ-0215S,1,366,1147,380
5747,QKQ-0218S,1,341,340,230
5748,QKQ-0218S,1,288.5,321.5,493
5749,QKQ-0218S,1,1950,407,231
5750,QKQ-0218SD,1,2278,58,519
5751,QKQ-0218S,1,423,428,220
5752,QKQ-0215S,1,338,118,198
5753,QKQ-0215S,1,604,132.5,199
5754,QKQ-0215S,1,227,439,169
5755,MNH-0218S,1,397,404,527
5756,QKQ-0218S,1,2363,377,423
5757,XXB-0218S,1,2017,428.5,137
5758,QKQ-0218S,1,423,578,299
5759,QKQ-0218S,1,834,579,300
5760,QKQ-0215S,1,1953.5,765,296
5761,LMW-0218S,1,698,460,9
5762,QKQ-0215S,1,346,239,105
5763,QKQ-0218S,1,1998,578,169
5764,QKQ-0218S,1,770,309,378
5765,QKQ-0215S,1,514.4,239,382
5766,QKQ-0218S,1,898,298,105
5767,QKQ-0218S,1,782,38,493
5768,QKQ-0218S,1,711,328,389
5769,QKQ-0218S,1,544,161,463
5770,QKQ-0218S,1,415,505,63
5771,QKQ-0218S,1,1738,38,299
5772,QKQ-0215S,1,288,198,521
5773,QKQ-0218S,1,611,288,523
5774,QKQ-0225S,1,1223,598,297
5775,QKQ-0218S,1,912,58,297
5776,QKQ-0218S,1,462,379,493
5777,QKQ-0218S,1,796,542,195
5778,QKQ-0215S,1,438,158,383
5779,QKQ-0218S,1,461,195,519
5780,QKQ-0218S,1,1823,395,197
5781,XXB-0218S,1,1934,405,295
5782,XXB-0215S,1,288,238,378
5783,JH-0218S,1,306,308,260
5784,QKQ-0218S,1,876,307,134
5786,QKQ-0218S,1,873,38,301
5787,QKQ-0218S,1,756,58,232
5788,NJYH-0215S,1,129.5,642,299
5790,QKQ-0218S,1,812,58,423
5791,QKQ-0218S,1,1037,328,278
5792,ZYF-0218S,1,221,302.5,200
5793,FMB-0218S,1,1609,357,463
5794,QKQ-0218S,1,898,380,493
5795,MNH-0218S,1,1098,398,536
5796,LMW-0218S,1,1486,58,31
5798,MNH-0215S,1,388,78,389
5799,QKQ-0218S,1,2168,348,196
5800,QKQ-0215S,1,543.5,771,378
5801,QKQ-0215S,1,1901,774.5,296
5802,NJYH-0218S,1,148,448,299
5803,QKQ-0218S,1,646,198,89
5804,QKQ-0218S,1,875,307,134
5805,QKQ-0218S,1,423,428,220
5806,QKQ-0218S,1,1998,580,305
5807,QKQ-0218S,1,848,325,423
5808,QKQ-0218S,1,848,325,423
5809,QKQ-0218S,1,851.5,377,423
5810,NHJB-0218S,1,1423,88,393
5811,QKQ-0215S,1,288,118,278
5812,MNH-0218S,1,843,556,390
5813,QKQ-0215S,1,294.5,912,297
5814,QKQ-0218S,1,1493,648,231
5815,QKQ-0218SD,1,904,108,137
5816,QKQ-0218S,1,819.5,328,378
5817,QKQ-0218S,1,2388,558,518
