item_id,item_material,item_num,item_length,item_width,item_,order
6108,QKQ-0218S,1,408,360,order,434
6109,MNH-0218S,1,642,299,order,454
6110,FMB-0218S,1,1002,58,order,399
6111,FMB-0218SD,1,769,560,order,306
6112,FMB-0218S,1,432,58,order,306
6113,FMB-0225S,1,1047,298,order,10
6114,FMB-0218SD,1,788,58,order,137
6115,QKQ-0218S,1,1198,598,order,110
6116,QKQ-0218S,1,727.5,420,order,493
6117,FMB-0218S,1,811,178,order,447
6118,PGBL-0418S,1,493.5,447,order,244
6119,FMB-0215S,1,288,118,order,229
6120,FMB-0215S,1,960,692,order,137
6121,FMB-0218S,1,852,58,order,137
6122,FMB-0215S,1,348,118,order,363
6123,FMB-0215S,1,660,802,order,386
6124,XXB-0218S,1,2174,545,order,384
6125,QKQ-0218SD,1,2148,328,order,442
6126,QKQ-0218S,1,713,380,order,443
6127,QKQ-0218S,1,598,528,order,344
6128,QKQ-0218S,1,798,299,order,512
6129,QKQ-0218S,1,1462,659,order,493
6130,QKQ-0218S,1,515,181,order,88
6131,QKQ-0218S,1,515,181,order,88
6132,FMB-0218S,1,253,328,order,386
6133,FMB-0218S,1,251.5,358,order,245
6134,FMB-0218S,1,330,378,order,245
6135,FMB-0218SD,1,989,439,order,306
6136,FMB-0215S,1,2161,821,order,10
6137,FMB-0218S,1,512,429,order,130
6138,FMB-0218S,1,582,196.5,order,136
6139,QKQ-0225S,1,2188,438,order,391
6140,QKQ-0218SD,1,1998,580,order,27
6141,FMB-0215S,1,399,1002,order,399
6142,QKQ-0218S,1,1562,58,order,107
6143,QKQ-0218S,1,998,448,order,484
6144,QKQ-0215S,1,488,158,order,578
6145,QKQ-0215S,1,341.5,439,order,290
6146,FMB-0218S,1,802,58,order,386
6147,NJYH-0218S,1,1823,578,order,391
6148,FMB-0215S,1,164,845,order,448
6149,XXB-0218S,1,604.5,448,order,241
6150,XXB-0215S,1,500,52.5,order,245
6151,XXB-0215S,1,653,172.5,order,245
6152,FMB-0218S,1,841,88,order,562
6153,FMB-0218SD,1,431,358,order,306
6154,FMB-0218S,1,898,318,order,516
6155,LMW-0218S,1,491,38,order,88
6156,FMB-0218S,1,1312,327,order,386
6157,MNH-0215S,1,398,900,order,387
6158,QKQ-0218S,1,502,58,order,390
6159,5-0218S,1,781,413,order,133
6160,QKQ-0215S,1,574,239,order,108
6161,QKQ-0218S,1,2298,578,order,483
6162,QKQ-0215S,1,1409.5,427,order,483
6163,QKQ-0215S,1,438,78,order,484
6164,QKQ-0218S,1,282,233,order,510
6165,FMB-0218S,1,360,58,order,241
6166,FMB-0218S,1,362,328,order,245
6167,FMB-0218S,1,330,378,order,245
6168,FMB-0218S,1,892,279,order,307
6169,FMB-0218S,1,745,273,order,11
6170,FMB-0218S,1,220,234,order,230
6171,QKQ-0218SD,1,791,538,order,391
6172,QKQ-0218SD,1,791,83,order,391
6173,QKQ-0218S,1,1348.5,155.4,order,445
6174,5-0218SD,1,698,98,order,443
6175,MNH-0215S,1,155,551.5,order,454
6176,QKQ-0218S,1,278,175,order,116
6177,FMB-0215S,1,804,239,order,516
6178,QKQ-0218S,1,690,278,order,512
6179,QKQ-0218S,1,951,565,order,290
6180,HYBW-0215S,1,1762,463,order,386
6181,FMB-0225S,1,801,308,order,386
6182,5-0218S,1,2084,371.5,order,130
6183,QKQ-0218S,1,722,53,order,344
6184,QKQ-0215S,1,534.5,827.7,order,110
6186,QKQ-0218S,1,449.5,58,order,120
6187,QKQ-0218S,1,175,48,order,116
6188,FMB-0218S,1,818,279,order,307
6189,FMB-0215S,1,1024.5,807,order,133
6190,FMB-0218S,1,447,494,order,362
6191,QKQ-0218SD,1,152,168,order,343
6192,QKQ-0218S,1,418,598,order,110
6193,QKQ-0218S,1,514,58,order,109
6194,QKQ-0215S,1,110,646,order,42
6195,FMB-0218SD,1,2238,618,order,384
6196,QKQ-0215S,1,288,118,order,435
6197,QKQ-0215S,1,288,118,order,435
6198,QKQ-0218S,1,1872,557,order,436
6199,QKQ-0218SD,1,1163,295,order,442
6200,MNH-0218S,1,155,527,order,454
6201,QKQ-0218S,1,970,510,order,484
6202,QKQ-0215S,1,398,502,order,484
6203,QKQ-0218S,1,1984,465,order,498
6204,XXB-0218S,1,699,445,order,386
6205,XXB-0218S,1,700,415,order,386
6206,QKQ-0218S,1,2020,58,order,391
6207,FMB-0218S,1,821,58,order,10
6208,QKQ-0218S,1,472,369,order,107
6209,FMB-0218S,1,871,58,order,386
6210,FMB-0218S,1,202,327,order,386
6211,FMB-0218SD,1,2298,58,order,385
6212,YGF-0218S,1,255,48,order,38
6213,QKQ-0215S,1,794,812,order,443
6214,JH-0218S,1,248,380,order,443
6215,FMB-0218S,1,424.5,548,order,243
6216,FMB-0218S,1,315,58,order,242
6217,MNH-0218S,1,1720,306,order,245
6218,FMB-0215S,1,832,448,order,246
6219,XXB-0218S,1,713,373.5,order,228
6220,FMB-0218S,1,931,460,order,135
6221,NMYH-0218S,1,637,307,order,435
6222,QKQ-0215S,1,288,118,order,444
6223,FMB-0218SD,1,504,58,order,401
6224,FMB-0215S,1,820,202,order,134
6225,QKQ-0218S,1,1464.5,325,order,108
6226,QKQ-0218S,1,1464.5,325,order,108
6227,NJYH-0218S,1,2234,482.5,order,483
6228,YGFX-0218S,1,379,38,order,484
6229,LMW-0218S,1,491,38,order,88
6230,FMB-0218S,1,2065,228.5,order,244
6231,MNH-0218S,1,866,43,order,245
6232,FMB-0218S,1,488,362,order,245
6233,PGBL-0418S,1,580,124.5,order,245
6234,FMB-0215S,1,726,989,order,306
6235,FMB-0218S,1,998,88,order,307
6236,XXB-0215S,1,385,289,order,386
6237,QKQ-0218S,1,713,380,order,443
6238,FMB-0215S,1,438,118,order,401
6239,FMB-0218S,1,294.5,388,order,307
6240,FMB-0215S,1,438,198,order,362
6241,QKQ-0218S,1,298,770,order,342
6242,QKQ-0215S,1,790,439,order,483
6243,SL-0218S,1,421,310,order,493
6244,QKQ-0218S,1,462,379,order,493
6245,FMB-0225S,1,859,327,order,349
6246,JH-0218S,1,121,310,order,246
6247,FMB-0218S,1,807,310,order,133
6248,FMB-0218S,1,582,58,order,136
6249,QKQ-0215S,1,570,92.5,order,343
6250,QKQ-0218S,1,598,528,order,344
6251,QKQ-0218SD,1,2328,558,order,390
6252,QKQ-0218SD,1,1163,295,order,442
6253,QKQ-0218S,1,475,38,order,118
6254,FMB-0218S,1,866,557,order,401
6255,FMB-0215S,1,448,866,order,401
6256,NJYH-0218S,1,2221,494.5,order,398
6257,QKQ-0218S,1,1998,560,order,500
6258,QKQ-0218S,1,387,297,order,493
6259,MNH-0215S,1,2301,417,order,37
6260,FMB-0218SD,1,2318,58,order,384
6261,QKQ-0225SD,1,901,338,order,387
6262,QKQ-0218SD,1,1938,58,order,390
6263,FMB-0218S,1,930,558,order,448
6265,SL-0218S,1,311,297.5,order,562
6266,FMB-0218S,1,1025,58,order,562
6267,FMB-0218S,1,598,38,order,562
6268,QKQ-0218S,1,449.5,58,order,120
6269,HYBW-0218S,1,594.5,168.5,order,444
6270,QKQ-0218SD,1,2399,450,order,443
6271,QKQ-0218S,1,794,377,order,443
6272,QKQ-0218S,1,2198,38,order,454
6273,QKQ-0218S,1,145,48,order,484
6274,QKQ-0218S,1,344,296.6,order,512
6275,FMB-0218S,1,313,328,order,386
6276,FMB-0215S,1,2141,1071,order,384
6278,QKQ-0218S,1,813,433.5,order,434
6279,FMB-0218S,1,2098,560,order,241
6280,FMB-0215S,1,398,862,order,12
6281,FMB-0225S,1,393,48,order,130
6282,FMB-0218S,1,852,58,order,137
6283,FMB-0215S,1,457,349,order,363
6284,QKQ-0218S,1,1428,578,order,483
6285,SL-0218S,1,261,802,order,493
6286,FMB-0218S,1,763,328,order,386
6287,QKQ-0215S,1,2001,926,order,436
6288,MNH-0218S,1,130,327,order,245
6289,YDBS-0218S,1,315,375.5,order,57
6290,FMB-0215S,1,438,238,order,562
6291,FMB-0215S,1,438,238,order,562
6292,CGS-0218S,1,1738,201,order,562
6293,FMB-0215S,1,488,78,order,562
6294,QKQ-0218SD,1,858,58,order,388
6295,QKQ-0218S,1,1368,417.5,order,445
6296,YW1-0218SD,1,2418,58,order,443
6297,FMB-0215S,1,551.5,884,order,227
6298,FMB-0218S,1,1482,529,order,130
6299,QKQ-0218S,1,994,535,order,484
6300,QKQ-0215S,1,488,158,order,578
6301,QKQ-0218S,1,798,299,order,512
6302,QKQ-0218S,1,802,297,order,493
6303,FMB-0218S,1,938,38,order,448
6304,FMB-0218S,1,756,58,order,306
6305,FMB-0218S,1,864,449,order,230
6306,FMB-0218S,1,1139,579,order,362
6307,QKQ-0218S,1,2098,580,order,110
6308,QKQ-0215S,1,488,78,order,483
6309,QKQ-0218SD,1,498.5,530,order,436
6310,HYBW-0218S,1,155,327,order,444
6311,QKQ-0218S,1,794,377,order,443
6312,QKQ-0218S,1,765.5,510,order,484
6313,QKQ-0218S,1,923,234,order,512
6314,QKQ-0218S,1,386,277.5,order,493
6315,QKQ-0218S,1,1042,480,order,524
6316,XXB-0218S,1,834,249,order,386
6317,QKQ-0218S,1,273,1138.5,order,341
6318,FMB-0218S,1,1973,347,order,349
6319,FMB-0218S,1,710,38,order,245
6320,FMB-0218S,1,479.5,379,order,562
6321,FMB-0218SD,1,2403,580,order,306
6322,FMB-0215S,1,1841,432,order,306
6323,FMB-0225S,1,1098,598,order,10
6324,FMB-0218S,1,521,58,order,385
6325,QKQ-0215S,1,589,92.5,order,435
6326,QKQ-0215S,1,338,198,order,443
6327,QKQ-0215S,1,338,198,order,443
6328,FMB-0218S,1,447,445,order,10
6329,QKQ-0218S,1,722,508,order,344
6330,QKQ-0218S,1,722,83,order,344
6331,XXB-0218S,1,2034,423.3,order,110
6332,QKQ-0218S,1,902,364,order,498
6333,QKQ-0218S,1,796,540,order,500
6334,FMB-0218S,1,1891,329,order,245
6335,MNH-0218S,1,988,348,order,245
6336,SL-0218S,1,348,318,order,562
6337,CGS-0218S,1,522,288,order,562
6338,FMB-0218S,1,306,460,order,135
6339,FMB-0218SD,1,2168,58,order,362
6340,FMB-0218SD,1,1341,58,order,401
6341,QKQ-0215S,1,198,900,order,387
6342,YGF-0215S,1,626,239,order,38
6343,MNH-0218S,1,551.5,427,order,454
6344,QKQ-0215S,1,580,52.5,order,42
6345,FMB-0218SD,1,421,378,order,400
6347,FMB-0218S,1,1139,58,order,362
6348,QKQ-0215S,1,488,158,order,578
6349,QKQ-0218S,1,938,55,order,498
6350,QKQ-0218S,1,1538,38,order,493
6351,QKQ-0218S,1,366,488,order,290
6352,QKQ-0218SD,1,1198,378,order,391
6353,FMB-0218S,1,860,346,order,349
6354,FMB-0218S,1,1032,559,order,242
6355,FMB-0218S,1,505,540,order,242
6356,JH-0215S,1,329.5,832,order,246
6357,PGBL-0418S,1,834,429,order,246
6358,FMB-0218S,1,832,329,order,246
6359,ZQB-0218S,1,662,559,order,578
6360,FMB-0215S,1,238,118,order,516
6362,QKQ-0218S,1,462,379,order,493
6363,XXB-0218S,1,700,415,order,386
6364,QKQ-0218S,1,682,278,order,38
6365,FMB-0215S,1,488,78,order,130
6366,QKQ-0218S,1,1626.5,898,order,120
6367,QKQ-0218S,1,449.5,58,order,120
6368,QKQ-0218S,1,1971,530,order,484
6369,QKQ-0215S,1,238,78,order,484
6370,QKQ-0225S,1,1480,88,order,484
6371,FMB-0218S,1,2047,345,order,228
6372,FMB-0218S,1,396.5,345,order,228
6373,FMB-0218S,1,891,240,order,307
6374,FMB-0218SD,1,2278,58,order,10
6375,YMH-0215S,1,338,118,order,13
6376,FMB-0225S,1,734,547,order,130
6377,PGBL-0418S,1,852,447.5,order,244
6378,FMB-0218SD,1,770,579,order,306
6379,FMB-0218SD,1,431,358,order,306
6380,FMB-0218SD,1,389,58,order,229
6381,FMB-0218S,1,715,529,order,130
6382,FMB-0218S,1,111,507,order,130
6383,FMB-0218S,1,304,48,order,401
6384,FMB-0218S,1,988,58,order,401
6385,FMB-0218S,1,2393,215,order,137
6386,FMB-0218S,1,1139,58,order,362
6387,QKQ-0218SD,1,980.5,328.3,order,109
6388,QKQ-0218S,1,966,380,order,493
6389,FMB-0218S,1,521,58,order,385
6390,QKQ-0218SD,1,370,276,order,442
6391,FMB-0215S,1,2265,871,order,243
6392,PGBL-0418S,1,1886,394,order,245
6393,XXB-0215S,1,288,78,order,245
6394,YDBS-0218S,1,315,375.5,order,57
6395,FMB-0218SD,1,2115,58,order,228
6396,FMB-0218S,1,773,38,order,10
6397,QKQ-0218SD,1,562,359.5,order,378
6398,NMYH-0215S,1,162,646,order,435
6400,QKQ-0218S,1,413.5,405,order,456
6401,FMB-0218SD,1,2383,398,order,400
6402,FMB-0215S,1,709,92.5,order,401
6403,QKQ-0218S,1,527,38,order,344
6404,QKQ-0218SD,1,1660,58,order,107
6405,YHXM-0218S,1,1903,568,order,510
6406,QKQ-0215S,1,488,78,order,493
6407,QKQ-0218S,1,460,242,order,387
6408,QKQ-0218S,1,445,444,order,390
6409,FMB-0218S,1,1789,377,order,227
6410,FMB-0215S,1,873,443.5,order,229
6411,NSLH-0218S,1,674,328,order,130
6412,5-0218SD,1,1403,58,order,130
6413,FMB-0218S,1,1024.5,329,order,133
6414,FMB-0215S,1,348,118,order,363
6415,FMB-0218S,1,111,112,order,242
6416,FMB-0218S,1,324.5,325,order,228
6417,FMB-0218S,1,821,58,order,10
6418,YMH-0218S,1,545,175,order,13
6419,5-0218S,1,2084,371.5,order,130
6420,FMB-0218S,1,748,329,order,133
6421,QKQ-0218S,1,422,352.5,order,340
6422,QKQ-0215S,1,504,489,order,454
6423,QKQ-0218S,1,1448,249,order,118
6424,FMB-0218S,1,1002,367,order,399
6425,FMB-0215S,1,2097,1002,order,399
6426,QKQ-0218S,1,654,144.5,order,108
6427,QKQ-0215S,1,826,282,order,512
6428,QKQ-0218S,1,743,547,order,493
6429,FMB-0218SD,1,1178,58,order,6
6430,XXB-0218S,1,2174,545,order,384
6431,QKQ-0215S,1,288,158,order,387
6432,QKQ-0218S,1,436.5,177.5,order,448
6433,FMB-0218S,1,877,559,order,241
6434,FMB-0218S,1,1440,58,order,245
6435,FMB-0218S,1,1422,342,order,228
6436,FMB-0218SD,1,432,379,order,306
6437,FMB-0218S,1,746,58,order,11
6438,NJYH-0218SD,1,2419,420,order,397
6439,QKQ-0218SD,1,502,577,order,390
6440,QKQ-0218S,1,616,38,order,341
6441,QKQ-0215S,1,909,371,order,442
6442,FMB-0218S,1,640,378,order,42
6443,FMB-0218S,1,543,377,order,42
6444,FMB-0218S,1,304,48,order,401
6445,FMB-0215S,1,238,118,order,516
6446,QKQ-0218S,1,797,559,order,500
6447,QKQ-0218S,1,297,38,order,493
6448,QKQ-0218S,1,1986,494.5,order,493
6449,XXB-0218S,1,700,445,order,386
6450,XXB-0218S,1,1219,445,order,386
6451,FMB-0218SD,1,1248,293,order,11
6452,FMB-0218S,1,526,450,order,230
6453,FMB-0218S,1,1660,327,order,134
6454,QKQ-0218S,1,145,48,order,484
6455,QKQ-0215S,1,1961,691,order,504
6456,QKQ-0218S,1,695.5,58,order,510
6457,FMB-0218S,1,1848,198,order,447
6458,PGBL-0418S,1,493.5,447.5,order,244
6459,FMB-0218S,1,738,568,order,562
6460,SL-0218S,1,578,134,order,562
6461,YGKQ-0418S,1,583.5,422,order,307
6462,YMH-0215S,1,438,158,order,10
6463,QKQ-0218S,1,273,1138.5,order,341
6464,HYBW-0218S,1,613,168.5,order,444
6465,QKQ-0218S,1,2360,58,order,443
6466,JH-0218S,1,1562,379,order,443
6467,QKQ-0218S,1,1298,298,order,493
6468,QKQ-0218S,1,1462,659,order,493
6469,QKQ-0218S,1,295.5,458,order,493
6470,MNH-0218S,1,507,347,order,37
6471,QKQ-0218SD,1,430,536,order,390
6472,XXB-0218SD,1,2223,58,order,388
6473,FMB-0218SD,1,648,58,order,227
6474,FMB-0218SD,1,2352,58,order,136
6475,QKQ-0218S,1,553.5,580,order,110
6476,QKQ-0218SD,1,579,118,order,110
6477,QKQ-0215S,1,1764.5,487,order,500
6478,QKQ-0218S,1,507,277,order,500
6479,FMB-0218S,1,561,547.5,order,562
6480,FMB-0218S,1,818,279,order,307
6481,FMB-0218S,1,2248,320,order,12
6482,QKQ-0218S,1,337,58,order,483
6483,QKQ-0218S,1,648,548,order,484
6484,QKQ-0218SD,1,498,538,order,504
6485,FMB-0215S,1,1978,419,order,401
6486,FMB-0218S,1,1001,342,order,399
6487,FMB-0218S,1,722,579,order,6
6488,FMB-0218SD,1,521,596,order,384
6489,QKQ-0218SD,1,801,558,order,390
6490,QKQ-0218S,1,955,213,order,436
6491,QKQ-0218S,1,572,472.5,order,436
6492,QKQ-0218S,1,320,178,order,444
6493,FMB-0218S,1,2362,570,order,243
6494,FMB-0218S,1,1025,58,order,562
6495,FMB-0218S,1,901.5,290,order,11
6496,XXB-0218S,1,885,456.5,order,229
6497,QKQ-0218S,1,1878,528,order,344
6498,FMB-0218S,1,871,327,order,386
6499,QKQ-0218SD,1,430,316,order,387
6500,QKQ-0218S,1,681,278,order,38
6501,QKQ-0218S,1,861,58,order,27
6502,HYBW-0218S,1,1198,307,order,444
6503,FMB-0215S,1,2065,233.5,order,244
6504,JH-0218S,1,256,310,order,246
6505,FMB-0218S,1,884,377,order,227
6506,FMB-0218SD,1,658,58,order,136
6507,FMB-0215S,1,820,202,order,134
6508,NJYH-0218S,1,572.5,511.5,order,362
6509,FMB-0218S,1,820,536,order,397
6510,QKQ-0218S,1,961,495,order,493
6511,QKQ-0218S,1,743,567,order,493
6512,QKQ-0218S,1,717,218,order,390
6513,QKQ-0218SD,1,313.5,328,order,442
6514,QKQ-0218S,1,575,168.5,order,454
6515,QKQ-0218S,1,782,779,order,456
6516,QKQ-0215S,1,1460,773,order,344
6517,QKQ-0218S,1,553,580,order,110
6518,QKQ-0218S,1,771,558,order,107
6519,QKQ-0218S,1,638,498,order,483
6520,QKQ-0218S,1,1510,58,order,484
6521,YGFX-0218S,1,362,547,order,484
6522,FMB-0215S,1,441,212.5,order,562
6523,FMB-0218S,1,989,58,order,306
6524,FMB-0215S,1,713,172.5,order,306
6525,FMB-0215S,1,395,321,order,13
6526,FMB-0218SD,1,892,369,order,229
6527,NJYH-0218SD,1,576,58,order,362
6528,QKQ-0218S,1,362,359.5,order,378
6529,QKQ-0215S,1,338,198,order,443
6530,QKQ-0215S,1,543,502,order,484
6531,QKQ-0218S,1,718,297,order,510
6532,QKQ-0218S,1,613,494.5,order,493
6533,QKQ-0218S,1,2148,660,order,493
6534,QKQ-0215S,1,438,158,order,390
6535,QKQ-0218S,1,717,218,order,390
6536,NJYH-0218S,1,572.5,511.5,order,362
6537,FMB-0218S,1,1139,579,order,362
6538,QKQ-0218S,1,534.5,579,order,110
6539,QKQ-0218S,1,337,577,order,483
6540,QKQ-0218S,1,482,707,order,120
6541,QKQ-0215S,1,2388,88,order,484
6542,XXB-0218S,1,617.5,131.5,order,242
6543,FMB-0218S,1,892,279,order,307
6544,SL-0218S,1,1377,317,order,562
6546,YMH-0215S,1,446.5,52.5,order,10
6547,FMB-0218S,1,861,300,order,12
6548,FMB-0218SD,1,772,358,order,396
6549,FMB-0225S,1,801,308,order,386
6550,QKQ-0218S,1,1819.5,405,order,391
6551,QKQ-0218S,1,294.5,398,order,391
6552,QKQ-0215S,1,288,158,order,387
6553,QKQ-0218S,1,706,210,order,118
6554,FMB-0218S,1,866,557,order,401
6556,QKQ-0218S,1,1548,298,order,484
6557,QKQ-0218S,1,718,298,order,512
6558,QKQ-0218S,1,267.5,355.5,order,511
6559,QKQ-0215S,1,255,389,order,37
6560,QKQ-0218S,1,951,565,order,290
6561,FMB-0215S,1,376.5,289,order,229
6562,XXB-0218S,1,964,330,order,135
6563,NJYH-0218S,1,597.5,532,order,363
6564,QKQ-0215S,1,572,389,order,343
6565,QKQ-0218S,1,721,361,order,344
6566,QKQ-0215S,1,238,78,order,108
6567,FMB-0218S,1,860,58,order,349
6568,FMB-0218S,1,362,328,order,245
6569,FMB-0218S,1,301.5,287,order,57
6570,FMB-0218S,1,380,308,order,57
6571,FMB-0218S,1,1194,512.5,order,562
6572,YGKQ-0418S,1,1192.5,454,order,308
6573,FMB-0218S,1,862,58,order,386
6574,QKQ-0218SD,1,2383,58,order,391
6575,QKQ-0218S,1,2350,218,order,387
6577,FMB-0218SD,1,1698,58,order,397
6578,NJYH-0218S,1,572.5,511.5,order,362
6579,QKQ-0218S,1,174,48,order,483
6580,QKQ-0218S,1,1598,578,order,483
6581,QKQ-0215S,1,1035,449.5,order,120
6583,QKQ-0218S,1,295.5,458,order,493
6584,FMB-0218SD,1,371,579,order,306
6585,FMB-0218SD,1,958,53,order,306
6586,FMB-0218S,1,785,58,order,306
6587,FMB-0225S,1,854,448,order,307
6588,FMB-0218S,1,932,460,order,135
6589,FMB-0218S,1,494,48,order,362
6590,FMB-0218S,1,362,328,order,245
6591,SL-0218S,1,1377,311,order,562
6592,FMB-0218SD,1,785,1031,order,306
6593,FMB-0218S,1,1482,58,order,130
6594,QKQ-0218S,1,590.5,324.5,order,108
6595,QKQ-0218S,1,1468,328,order,108
6596,HYBW-0215S,1,155,589,order,444
6597,HYBW-0215S,1,155,589,order,444
6598,JH-0218S,1,1562,379,order,443
6599,MNH-0215S,1,238,118,order,116
6600,QKQ-0218S,1,2398,38,order,504
6601,QKQ-0218S,1,819,373,order,510
6602,QKQ-0218S,1,1824,355.5,order,511
6603,FMB-0218S,1,202,58,order,386
6604,QKQ-0215S,1,294.5,1000,order,391
6605,FMB-0218S,1,2162,118.5,order,244
6606,FMB-0218S,1,380,559,order,241
6607,5-0218S,1,993,440,order,137
6608,FMB-0218SD,1,2372,58,order,136
6609,QKQ-0218S,1,590.5,324.5,order,108
6610,QKQ-0218S,1,502,447,order,484
6611,MNH-0218S,1,173,527,order,454
6613,QKQ-0218S,1,282,58,order,510
6614,XMJQ-0218S,1,235,428.5,order,501
6615,QKQ-0218S,1,923,317,order,512
6616,FMB-0218S,1,802,327,order,386
6617,QKQ-0218S,1,294.5,417,order,391
6618,QKQ-0218S,1,780.5,415.5,order,443
6619,FMB-0218S,1,2398,38,order,243
6620,FMB-0218S,1,425,58,order,241
6621,FMB-0218S,1,989,58,order,306
6622,FMB-0218S,1,756,58,order,306
6623,XXB-0218S,1,456.5,175,order,229
6624,QKQ-0218S,1,205,278,order,484
6625,FMB-0218SD,1,422,397,order,400
6626,QKQ-0218S,1,2334,429,order,37
6627,FMB-0218S,1,842,58,order,386
6628,QKQ-0215S,1,2231,431,order,390
6629,QKQ-0215S,1,532,92.5,order,444
6630,QKQ-0218S,1,676,762,order,443
6631,QKQ-0218S,1,782,779,order,456
6632,FMB-0218S,1,820,329,order,244
6633,FMB-0218SD,1,422,579,order,306
6634,YGKQ-0418S,1,2338.5,475,order,306
6635,5-0218S,1,545,360,order,130
6636,QKQ-0218S,1,381,577,order,110
6637,QKQ-0218SD,1,1638,58,order,108
6638,XXB-0218S,1,700,415,order,386
6639,QKQ-0215S,1,599,289,order,435
6640,QKQ-0218S,1,963,380,order,443
6641,5-0218SD,1,718,58,order,443
6642,FMB-0218SD,1,929,58,order,396
6643,QKQ-0218S,1,946,556,order,483
6644,QKQ-0218S,1,1693,38,order,493
6645,QKQ-0218S,1,588.5,124.5,order,493
6646,QKQ-0218S,1,515,181,order,88
6647,QKQ-0215S,1,340.5,212.5,order,290
6648,QKQ-0215S,1,438,238,order,290
6649,PGBL-0418S,1,746,434,order,245
6650,FMB-0218S,1,1950,325,order,228
6651,FMB-0218SD,1,989,439,order,306
6652,FMB-0218S,1,891,240,order,307
6653,FMB-0218S,1,2258,580,order,10
6654,YMH-0218S,1,381.5,345,order,13
6655,FMB-0215S,1,709,92.5,order,401
6656,QKQ-0218S,1,682,297,order,38
6657,QKQ-0218S,1,1872,557,order,436
6658,QKQ-0215S,1,780,409,order,434
6659,QKQ-0218SD,1,425,360,order,443
6660,QKQ-0218S,1,713,380,order,443
6661,FMB-0218S,1,857,58,order,401
6662,QKQ-0218SD,1,1198,148,order,498
6663,QKQ-0218S,1,506,238,order,500
6664,QKQ-0218S,1,796,540,order,500
6665,QKQ-0215S,1,528,489,order,493
6666,QKQ-0218SD,1,430,316,order,387
6667,QKQ-0218S,1,431,58,order,390
6668,QKQ-0218S,1,1562,577,order,107
6669,QKQ-0215S,1,1951.5,472,order,484
6670,QKQ-0218S,1,390,142,order,484
6671,YGFX-0218S,1,865,379,order,484
6672,YHXM-0225S,1,1903,318,order,510
6673,QKQ-0218S,1,901,345,order,498
6674,FMB-0218S,1,442.5,350,order,229
6675,FMB-0218S,1,731,99,order,130
6676,FMB-0218SD,1,2393,58,order,137
6677,FMB-0218S,1,2352,198,order,136
6678,FMB-0218S,1,2152,580,order,362
6679,FMB-0215S,1,457,349,order,363
6680,FMB-0218S,1,422,558,order,242
6681,FMB-0218S,1,1440,58,order,245
6682,FMB-0215S,1,667,239,order,57
6683,FMB-0218SD,1,2268,58,order,11
6684,YMH-0215S,1,438,158,order,10
6685,YMH-0218S,1,844,445,order,12
6686,FMB-0218S,1,640,378,order,42
6688,QKQ-0218SD,1,742,564,order,504
6689,5-0218S,1,580,519,order,500
6690,QKQ-0218S,1,565,38,order,290
6691,QKQ-0215S,1,2306,951,order,290
6692,QKQ-0218S,1,2098,558,order,436
6693,MNH-0218S,1,551.5,507,order,454
6694,FMB-0225S,1,393,546,order,130
6695,FMB-0218S,1,389,310,order,133
6696,NJYH-0218S,1,572.5,511.5,order,362
6697,QKQ-0218S,1,702,53,order,344
6698,QKQ-0215S,1,1858.5,722,order,344
6699,QKQ-0218S,1,630,308,order,108
6700,CGS-0218S,1,594,466,order,562
6701,FMB-0218SD,1,2115,58,order,228
6702,XXB-0218S,1,915,456.5,order,229
6703,FMB-0218S,1,807,310,order,133
6704,QKQ-0218S,1,630,306,order,108
6705,QKQ-0218S,1,1971,530,order,484
6707,LMW-0218S,1,491,38,order,88
6708,QKQ-0215S,1,338,198,order,443
6709,FMB-0215S,1,2097,1002,order,399
6710,QKQ-0215S,1,488,118,order,448
6711,FMB-0218S,1,873,560,order,241
6712,XXB-0215S,1,338,198,order,245
6713,XXB-0215S,1,654,339,order,245
6714,YMH-0215S,1,438,158,order,10
6715,FMB-0215S,1,898,692,order,137
6717,FMB-0218S,1,417.5,58,order,401
6718,FMB-0218S,1,332,58,order,6
6719,XXB-0215S,1,333,802,order,386
6720,QKQ-0218S,1,1338,578,order,391
6721,QKQ-0218S,1,629,717,order,445
6722,QKQ-0215S,1,288,118,order,444
6723,QKQ-0218S,1,593.5,327,order,442
6724,QKQ-0218SD,1,348,58,order,108
6725,QKQ-0218S,1,449.5,58,order,120
6726,QKQ-0218S,1,354,298,order,510
6727,QKQ-0218S,1,487,559,order,500
6728,SL-0218S,1,298,316,order,493
6729,MNH-0218S,1,507,328,order,37
6730,FMB-0225S,1,1278,498,order,242
6731,FMB-0218S,1,841,88,order,562
6732,FMB-0215S,1,621.5,489,order,562
6733,QKQ-0215S,1,488,118,order,344
6734,QKQ-0218S,1,1498,598,order,344
6735,QKQ-0218S,1,382,579,order,110
6736,QKQ-0218S,1,494.5,472.5,order,436
6737,QKQ-0215S,1,503,92.5,order,454
6738,QKQ-0218S,1,808,495,order,118
6739,QKQ-0218S,1,804,367.5,order,118
6740,FMB-0218SD,1,555,58,order,401
6741,QKQ-0218S,1,946,58,order,483
6742,QKQ-0218S,1,868,578,order,483
6743,FMB-0215S,1,804,239,order,516
6744,QKQ-0218S,1,435,361,order,290
6745,QKQ-0218SD,1,900,337,order,387
6746,QKQ-0218S,1,861,58,order,27
6747,QKQ-0218S,1,681,436.5,order,448
