Time_start,Day_start,Time_flight,Time_duty,Time_end,Flight_num,DptrStn_duty,ArrvStn_duty,node_1,node_2,node_3,node_4,node_5,node_6,EmpNo
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,17
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,17
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,17
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,17
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,17
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,17
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,17
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,17
0.319444444444444,8/24/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,10464,10545,10621,10676,10750,,17
0.829861111111111,8/24/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,10831,,,,,,17
0.413194444444444,8/1/2019,149.999999996508,654.999999997672,0.868055555555555,"FB735,FB738,FB529",241,260,123,343,416,,,,18
0.350694444444444,8/2/2019,219.999999994179,470.000000002328,0.677083333333333,"FB642,FB21,FB26,FB385",260,249,526,608,669,715,,,18
0.850694444444445,8/2/2019,90,90,0.913194444444445,"FB390",249,242,884,,,,,,18
0.277777777777778,8/3/2019,394.999999998836,709.999999998836,0.770833333333333,"FB993,FB994,FB991,FB990,FB683",242,252,913,1022,1123,1175,1233,,18
0.802083333333333,8/3/2019,84.9999999941792,84.9999999941792,0.861111111111111,"FB686",252,242,1300,,,,,,18
0.28125,8/4/2019,424.999999991851,654.999999997672,0.736111111111111,"FB619,FB622,FB471,FB470",242,242,1360,1449,1524,1618,,,18
0.767361111111111,8/4/2019,75.0000000034925,75.0000000034925,0.819444444444445,"FB495",242,257,1718,,,,,,18
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,18
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,18
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,18
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,18
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,18
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,18
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,18
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,18
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,18
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,18
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,18
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,18
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,18
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,18
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,18
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,18
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,18
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,18
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,18
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,18
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,18
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,18
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,18
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,18
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,18
0.416666666666667,8/1/2019,444.999999994179,650.000000002328,0.868055555555555,"FB20,FB91,FB92,FB629",241,248,128,183,283,397,,,19
0.333333333333333,8/2/2019,325.000000001164,574.999999998836,0.732638888888889,"FB620,FB249,FB254,FB261",248,246,515,591,679,738,,,19
0.767361111111111,8/2/2019,124.999999998836,280.000000001164,0.961805555555555,"FB266,FB8563",246,243,822,894,,,,,19
0.0243055555555556,8/3/2019,239.999999996508,644.999999996508,0.472222222222222,"FB8567,FB8560,FB1795",243,274,904,911,1004,,,,19
0.5,8/3/2019,270,554.999999996508,0.885416666666667,"FB1796,FB990,FB637,FB640",274,242,1090,1175,1232,1311,,,19
0.28125,8/4/2019,424.999999991851,654.999999997672,0.736111111111111,"FB619,FB622,FB471,FB470",242,242,1360,1449,1524,1618,,,19
0.767361111111111,8/4/2019,75.0000000034925,75.0000000034925,0.819444444444445,"FB495",242,257,1718,,,,,,19
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,19
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,19
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,19
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,19
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,19
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,19
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,19
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,19
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,19
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,19
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,19
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,19
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,19
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,19
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,19
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,19
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,19
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,19
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,19
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,19
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,19
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,19
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,19
0.434027777777778,8/1/2019,375.000000017462,714.999999994179,0.930555555555555,"FB1605,FB566,FB261,FB266,FB99",241,241,139,233,288,373,444,,20
0.291666666666667,8/2/2019,460.000000001164,715.000000004657,0.788194444444445,"FB94,FB787,FB788,FB473,FB472",241,242,469,540,606,665,758,,20
0.822916666666667,8/2/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,866,,,,,,20
0.291666666666667,8/3/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,920,1006,1113,1180,,,20
0.753472222222222,8/3/2019,150.000000006985,150.000000006985,0.857638888888889,"FB474",244,242,1264,,,,,,20
0.28125,8/4/2019,424.999999991851,654.999999997672,0.736111111111111,"FB619,FB622,FB471,FB470",242,242,1360,1449,1524,1618,,,20
0.767361111111111,8/4/2019,75.0000000034925,75.0000000034925,0.819444444444445,"FB495",242,257,1718,,,,,,20
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,20
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,20
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,20
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,20
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,20
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,20
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,20
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,20
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,20
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,20
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,20
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,20
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,20
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,20
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,20
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,20
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,20
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,20
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,20
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,20
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,20
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,20
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,20
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,20
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,20
0.458333333333333,8/1/2019,354.999999994179,624.999999994179,0.892361111111111,"FB22,FB25,FB30,FB265,FB270",241,242,160,216,270,322,414,,21
0.267361111111111,8/2/2019,414.999999990687,690.000000006985,0.746527777777778,"FB239,FB244,FB741,FB742,FB455",242,256,458,546,620,686,751,,21
0.416666666666667,8/3/2019,294.999999997672,540,0.791666666666667,"FB454,FB253,FB258,FB557",256,275,1031,1111,1174,1250,,,21
0.513888888888889,8/4/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,1551,1603,1703,,,,21
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,21
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,21
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,21
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,21
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,21
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,21
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,21
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,21
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,21
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,21
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,21
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,21
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,21
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,21
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,21
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,21
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,21
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,21
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,21
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,21
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,21
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,21
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,21
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,21
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,21
0.319444444444444,8/24/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,10464,10545,10621,10676,10750,,21
0.829861111111111,8/24/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,10831,,,,,,21
0.5,8/1/2019,360,650.000000002328,0.951388888888889,"FB24,FB27,FB777,FB578,FB100",241,242,192,239,289,371,449,,22
0.267361111111111,8/2/2019,414.999999990687,690.000000006985,0.746527777777778,"FB239,FB244,FB741,FB742,FB455",242,256,458,546,620,686,751,,22
0.416666666666667,8/3/2019,294.999999997672,540,0.791666666666667,"FB454,FB253,FB258,FB557",256,275,1031,1111,1174,1250,,,22
0.513888888888889,8/4/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,1551,1603,1703,,,,22
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,22
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,22
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,22
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,22
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,22
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,22
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,22
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,22
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,22
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,22
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,22
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,22
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,22
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,22
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,22
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,22
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,22
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,22
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,22
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,22
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,22
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,22
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,22
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,22
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,22
0.319444444444444,8/24/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,10464,10545,10621,10676,10750,,22
0.829861111111111,8/24/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,10831,,,,,,22
0.548611111111111,8/1/2019,320.000000005821,590.000000005821,0.958333333333333,"FB1169,FB1170,FB779,FB84",241,242,226,294,382,447,,,23
0.267361111111111,8/2/2019,414.999999990687,690.000000006985,0.746527777777778,"FB239,FB244,FB741,FB742,FB455",242,256,458,546,620,686,751,,23
0.416666666666667,8/3/2019,294.999999997672,540,0.791666666666667,"FB454,FB253,FB258,FB557",256,275,1031,1111,1174,1250,,,23
0.513888888888889,8/4/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,1551,1603,1703,,,,23
0.319444444444444,8/6/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,2287,2354,2419,2498,2582,,23
0.822916666666667,8/6/2019,115.000000008149,115.000000008149,0.902777777777778,"FB273",242,246,2652,,,,,,23
0.291666666666667,8/7/2019,365.000000005821,610.000000008149,0.715277777777778,"FB240,FB995,FB1208,FB1209",246,244,2705,2790,2896,2964,,,23
0.75,8/7/2019,130.000000004657,130.000000004657,0.840277777777778,"FB308",244,257,3043,,,,,,23
0.319444444444444,8/8/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB533,FB1621,FB1622,FB538",257,242,3187,3254,3319,3400,3488,,23
0.819444444444445,8/8/2019,84.9999999941792,84.9999999941792,0.878472222222222,"FB599",242,253,3556,,,,,,23
0.309027777777778,8/9/2019,389.999999982538,694.999999991851,0.791666666666667,"FB582,FB585,FB590,FB405,FB408,FB557",253,275,3628,3711,3779,3834,3891,3951,23
0.513888888888889,8/11/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,4713,4765,4870,,,,23
0.319444444444444,8/12/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5010,5076,5144,5200,5256,5315,23
0.513888888888889,8/13/2019,280.000000011642,470.000000002328,0.840277777777778,"FB554,FB475,FB308",275,257,5624,5675,5780,,,,23
0.319444444444444,8/14/2019,389.999999982538,679.999999995343,0.791666666666667,"FB492,FB585,FB590,FB405,FB408,FB557",257,275,5927,5993,6062,6117,6173,6232,23
0.822916666666667,8/14/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,6302,6337,,,,,23
0.201388888888889,8/16/2019,325.000000001164,595.000000001164,0.614583333333333,"FB8558,FB531,FB534,FB91",244,245,6803,6849,6918,6983,,,23
0.645833333333333,8/16/2019,95.0000000058208,315,0.864583333333333,"FB92,FB799",245,265,7084,7197,,,,,23
0.315972222222222,8/17/2019,270,510.000000006985,0.670138888888889,"FB792,FB59,FB62,FB385",265,249,7307,7387,7467,7524,,,23
0.850694444444445,8/17/2019,159.999999997672,309.999999994179,0.0659722222222222,"FB390,FB999",249,244,7703,7721,,,,,23
0.149305555555556,8/18/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,7722,7727,7804,7865,,,23
0.319444444444444,8/19/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,8215,8297,8373,8427,8502,,23
0.829861111111111,8/19/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,8584,,,,,,23
0.298611111111111,8/21/2019,414.999999990687,709.999999998836,0.791666666666667,"FB312,FB747,FB748,FB253,FB258,FB557",255,275,9091,9154,9211,9273,9336,9411,23
0.822916666666667,8/21/2019,159.999999997672,349.999999998836,0.0659722222222222,"FB558,FB999",275,244,9479,9514,,,,,23
0.149305555555556,8/22/2019,244.999999991851,525.000000003492,0.513888888888889,"FB1000,FB293,FB294,FB693",244,266,9517,9524,9600,9661,,,23
0.736111111111111,8/22/2019,94.9999999953434,235.000000001164,0.899305555555555,"FB700,FB79",266,251,9860,9932,,,,,23
0.3125,8/23/2019,380.000000002328,654.999999997672,0.767361111111111,"FB50,FB247,FB252,FB681,FB682",251,242,10001,10082,10165,10226,10289,,23
0.798611111111111,8/23/2019,95.0000000058208,95.0000000058208,0.864583333333333,"FB699",242,266,10355,,,,,,23
0.319444444444444,8/24/2019,395.000000009313,685.000000001164,0.795138888888889,"FB692,FB793,FB796,FB645,FB648",266,242,10464,10545,10621,10676,10750,,23
0.829861111111111,8/24/2019,55.0000000011642,55.0000000011642,0.868055555555555,"FB321",242,255,10831,,,,,,23
0.666666666666667,8/1/2019,164.999999993015,280.000000001164,0.861111111111111,"FB32,FB2159",241,244,299,355,,,,,24
